cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,293.056,0.013,99549.180,0.051,0.000,0.000,2413257.665,299.796,299.796,298.677,291.258,99200.000,291.917,99386.345,
2004-06-01 00:10:00,292.106,0.012,99549.618,0.051,0.000,0.000,2413257.665,299.421,299.421,289.518,291.267,99200.000,291.611,99386.430,
2004-06-01 00:15:00,292.257,0.012,99549.565,0.051,0.000,0.000,2413257.665,298.882,298.882,289.740,291.275,99200.000,291.642,99386.421,
2004-06-01 00:20:00,292.044,0.012,99549.618,0.051,0.000,0.000,2413257.665,298.441,298.441,289.810,291.283,99200.000,291.621,99386.425,
2004-06-01 00:25:00,292.378,0.013,99549.505,0.051,0.000,0.000,2413257.665,298.072,298.072,289.917,291.292,99200.000,291.685,99386.407,
2004-06-01 00:30:00,291.990,0.012,99549.623,0.051,0.000,0.000,2413257.665,297.805,297.805,289.982,291.300,99200.000,291.625,99386.421,
2004-06-01 00:35:00,292.314,0.013,99549.519,0.051,0.000,0.000,2413257.665,297.567,297.567,290.151,291.308,99200.000,291.681,99386.405,
2004-06-01 00:40:00,291.896,0.012,99549.650,0.051,0.000,0.000,2413257.665,297.390,297.390,290.110,291.317,99200.000,291.611,99386.422,
2004-06-01 00:45:00,292.294,0.013,99549.521,0.051,0.000,0.000,2413257.665,297.208,297.208,290.235,291.325,99200.000,291.681,99386.401,
2004-06-01 00:50:00,291.843,0.012,99549.662,0.051,0.000,0.000,2413257.665,297.080,297.080,290.144,291.333,99200.000,291.607,99386.419,
2004-06-01 00:55:00,292.304,0.013,99549.510,0.051,0.000,0.000,2413257.665,296.933,296.933,290.282,291.342,99200.000,291.690,99386.395,
2004-06-01 01:00:00,292.011,0.012,99549.589,0.051,0.000,0.000,2413257.665,296.838,296.838,290.186,291.350,99200.000,291.652,99386.403,
2004-06-01 01:05:00,292.548,0.013,99549.422,0.051,0.000,0.000,2413257.665,296.713,296.713,290.317,291.350,99200.000,291.739,99386.381,
2004-06-01 01:10:00,292.008,0.012,99549.582,0.051,0.000,0.000,2413257.665,296.666,296.666,290.349,291.350,99200.000,291.665,99386.399,
2004-06-01 01:15:00,292.455,0.013,99549.445,0.051,0.000,0.000,2413257.665,296.556,296.556,290.620,291.350,99200.000,291.735,99386.382,
2004-06-01 01:20:00,291.745,0.012,99549.690,0.051,0.000,0.000,2413257.665,296.519,296.519,290.416,291.350,99200.000,291.595,99386.420,
2004-06-01 01:25:00,292.189,0.012,99549.548,0.051,0.000,0.000,2413257.665,296.403,296.403,290.612,291.350,99200.000,291.670,99386.401,
2004-06-01 01:30:00,291.711,0.012,99549.708,0.051,0.000,0.000,2413257.665,296.348,296.348,290.161,291.350,99200.000,291.580,99386.426,
2004-06-01 01:35:00,292.316,0.013,99549.511,0.051,0.000,0.000,2413257.665,296.230,296.230,290.217,291.350,99200.000,291.687,99386.397,
2004-06-01 01:40:00,291.911,0.012,99549.628,0.051,0.000,0.000,2413257.665,296.191,296.191,290.046,291.350,99200.000,291.630,99386.412,
2004-06-01 01:45:00,292.554,0.013,99549.430,0.051,0.000,0.000,2413257.665,296.091,296.091,290.181,291.350,99200.000,291.731,99386.386,
2004-06-01 01:50:00,291.927,0.012,99549.618,0.051,0.000,0.000,2413257.665,296.086,296.086,290.136,291.350,99200.000,291.642,99386.408,
2004-06-01 01:55:00,292.440,0.013,99549.460,0.051,0.000,0.000,2413257.665,295.994,295.994,290.462,291.350,99200.000,291.722,99386.388,
2004-06-01 02:00:00,291.845,0.012,99549.653,0.051,0.000,0.000,2413257.665,295.991,295.991,290.190,291.350,99200.000,291.619,99386.415,
2004-06-01 02:05:00,292.404,0.013,99549.473,0.051,0.000,0.000,2413257.665,295.888,295.888,290.401,291.358,99208.333,291.712,99386.389,
2004-06-01 02:10:00,291.824,0.012,99549.655,0.051,0.000,0.000,2413257.665,295.886,295.886,290.106,291.367,99216.667,291.618,99386.412,
2004-06-01 02:15:00,292.410,0.013,99549.462,0.051,0.000,0.000,2413257.665,295.783,295.783,290.354,291.375,99225.000,291.721,99386.383,
2004-06-01 02:20:00,291.818,0.012,99549.648,0.051,0.000,0.000,2413257.665,295.787,295.787,290.056,291.383,99233.333,291.625,99386.406,
2004-06-01 02:25:00,292.409,0.012,99549.453,0.051,0.000,0.000,2413257.665,295.687,295.687,290.307,291.392,99241.667,291.730,99386.376,
2004-06-01 02:30:00,291.807,0.012,99549.644,0.051,0.000,0.000,2413257.665,295.696,295.696,290.028,291.400,99250.000,291.631,99386.400,
2004-06-01 02:35:00,292.405,0.012,99549.446,0.051,0.000,0.000,2413257.665,295.598,295.598,290.265,291.408,99258.333,291.737,99386.370,
2004-06-01 02:40:00,291.795,0.012,99549.640,0.051,0.000,0.000,2413257.665,295.611,295.611,289.969,291.417,99266.667,291.636,99386.395,
2004-06-01 02:45:00,292.404,0.012,99549.437,0.051,0.000,0.000,2413257.665,295.514,295.514,290.238,291.425,99275.000,291.745,99386.364,
2004-06-01 02:50:00,291.788,0.012,99549.634,0.051,0.000,0.000,2413257.665,295.531,295.531,289.950,291.433,99283.333,291.643,99386.389,
2004-06-01 02:55:00,292.403,0.012,99549.429,0.051,0.000,0.000,2413257.665,295.435,295.435,290.199,291.442,99291.667,291.753,99386.357,
2004-06-01 03:00:00,291.777,0.011,99549.629,0.051,0.000,0.000,2413257.665,295.456,295.456,289.895,291.450,99300.000,291.648,99386.383,
2004-06-01 03:05:00,292.376,0.012,99549.466,0.051,0.000,0.000,2413257.665,295.360,295.360,290.180,291.408,99308.333,291.724,99386.379,
2004-06-01 03:10:00,291.714,0.011,99549.717,0.051,0.000,0.000,2413257.665,295.384,295.384,289.856,291.367,99316.667,291.577,99386.434,
2004-06-01 03:15:00,292.302,0.012,99549.569,0.051,0.000,0.000,2413257.665,295.290,295.290,290.124,291.325,99325.000,291.636,99386.437,
2004-06-01 03:20:00,291.634,0.011,99549.821,0.051,0.000,0.000,2413257.665,295.317,295.317,289.815,291.283,99333.333,291.490,99386.492,
2004-06-01 03:25:00,292.236,0.012,99549.670,0.051,0.000,0.000,2413257.665,295.222,295.222,290.078,291.242,99341.667,291.550,99386.494,
2004-06-01 03:30:00,291.558,0.011,99549.923,0.051,0.000,0.000,2413257.665,295.250,295.250,289.764,291.200,99350.000,291.405,99386.548,
2004-06-01 03:35:00,292.170,0.012,99549.770,0.051,0.000,0.000,2413257.665,295.155,295.155,290.003,291.158,99358.333,291.464,99386.551,
2004-06-01 03:40:00,291.485,0.011,99550.024,0.051,0.000,0.000,2413257.665,295.185,295.185,289.729,291.117,99366.667,291.320,99386.605,
2004-06-01 03:45:00,292.103,0.012,99549.872,0.051,0.000,0.000,2413257.665,295.091,295.091,289.941,291.075,99375.000,291.377,99386.608,
2004-06-01 03:50:00,291.408,0.011,99550.126,0.051,0.000,0.000,2413257.665,295.122,295.122,289.670,291.033,99383.333,291.234,99386.662,
2004-06-01 03:55:00,292.037,0.012,99549.973,0.051,0.000,0.000,2413257.665,295.028,295.028,289.896,290.992,99391.667,291.291,99386.665,
2004-06-01 04:00:00,291.335,0.011,99550.227,0.051,0.000,0.000,2413257.665,295.061,295.061,289.626,290.950,99400.000,291.149,99386.719,
2004-06-01 04:05:00,291.906,0.012,99550.184,0.051,0.000,0.000,2413257.665,294.967,294.967,289.828,290.808,99400.000,291.115,99386.789,
2004-06-01 04:10:00,290.937,0.011,99550.651,0.051,0.000,0.000,2413257.665,295.024,295.005,289.626,290.667,99400.000,290.804,99386.934,
2004-06-01 04:15:00,291.448,0.011,99550.628,0.051,0.000,0.000,2413257.665,294.944,294.912,289.822,290.525,99400.000,290.758,99387.007,
2004-06-01 04:20:00,290.619,0.010,99551.037,0.051,0.000,0.000,2413257.665,294.969,294.926,289.327,290.383,99400.000,290.483,99387.141,
2004-06-01 04:25:00,291.336,0.012,99550.940,0.051,0.000,0.000,2413257.665,294.869,294.817,289.475,290.242,99400.000,290.480,99387.199,
2004-06-01 04:30:00,290.534,0.011,99551.303,0.051,0.000,0.000,2413257.665,294.888,294.826,289.032,290.100,99400.000,290.255,99387.316,
2004-06-01 04:35:00,291.989,0.013,99550.998,0.051,0.000,0.000,2413257.665,294.793,294.722,289.374,289.958,99400.000,290.339,99387.354,
2004-06-01 04:40:00,290.136,0.011,99551.732,0.051,0.000,0.000,2413257.665,294.800,294.720,288.346,289.817,99400.000,289.918,99387.522,
2004-06-01 04:45:00,291.714,0.013,99551.224,0.051,0.000,0.000,2413257.665,294.740,294.651,291.952,289.675,99400.000,290.213,99387.495,
2004-06-01 04:50:00,289.099,0.010,99552.547,0.051,0.000,0.000,2413257.665,294.710,294.614,282.124,289.533,99400.000,289.275,99387.821,
2004-06-01 04:55:00,292.675,0.014,99550.867,0.082,0.000,0.000,2681397.405,294.627,294.524,298.989,289.392,99400.000,290.438,99387.548,
2004-06-01 05:00:00,287.080,0.010,99554.004,0.082,0.000,0.000,2681397.405,294.544,294.438,255.693,289.250,99400.000,288.155,99388.252,
2004-06-01 05:05:00,292.733,0.014,99551.110,0.082,0.000,0.000,2681397.405,294.531,294.421,297.592,289.208,99408.333,290.184,99387.709,
2004-06-01 05:10:00,286.431,0.009,99554.521,0.082,0.000,0.000,2681397.405,294.333,294.223,253.169,289.167,99416.667,287.725,99388.440,
2004-06-01 05:15:00,293.366,0.014,99550.832,0.082,0.000,0.000,2681397.405,294.345,294.238,301.675,289.125,99425.000,290.389,99387.701,
2004-06-01 05:20:00,286.018,0.009,99554.861,0.082,0.000,0.000,2681397.405,294.151,294.047,241.292,289.083,99433.333,287.469,99388.565,
2004-06-01 05:25:00,291.963,0.013,99551.864,0.082,0.000,0.000,2681397.405,294.230,294.130,292.461,289.042,99441.667,289.547,99387.998,
2004-06-01 05:30:00,286.864,0.009,99554.391,0.082,0.000,0.000,2681397.405,294.048,293.952,269.319,289.000,99450.000,287.805,99388.521,
2004-06-01 05:35:00,294.360,0.014,99550.360,1.358,150321.365,0.000,2716067.484,294.042,293.951,307.931,288.958,99458.333,290.771,99387.688,
2004-06-01 05:40:00,285.773,0.009,99555.147,0.082,0.000,0.000,2681397.405,293.968,293.882,238.663,288.917,99466.667,287.269,99388.719,
2004-06-01 05:45:00,292.015,0.013,99552.044,0.082,0.000,0.000,2681397.405,294.135,294.052,293.198,288.875,99475.000,289.382,99388.146,
2004-06-01 05:50:00,286.189,0.008,99554.970,0.082,0.000,0.000,2681397.405,293.973,293.896,265.169,288.833,99483.333,287.352,99388.755,
2004-06-01 05:55:00,294.656,0.014,99550.416,58.258,6853375.542,0.000,4262058.094,293.960,293.886,308.941,288.792,99491.667,290.696,99387.811,
2004-06-01 06:00:00,285.431,0.009,99555.516,0.071,0.000,0.000,2681397.405,293.874,293.805,236.789,288.750,99500.000,286.978,99388.904,
2004-06-01 06:05:00,292.217,0.013,99552.119,45.674,5371177.438,0.000,3920204.323,294.058,293.993,294.284,288.842,99508.333,289.297,99388.257,
2004-06-01 06:10:00,285.832,0.008,99555.310,0.071,0.000,0.000,2681397.405,294.025,293.867,259.876,288.933,99516.667,287.086,99388.906,
