cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.868,0.051,299.850,299.850,298.677,291.258,99200.000,291.886,99386.353,
2004-06-01 00:10:00,291.935,0.051,299.517,299.517,289.634,291.267,99200.000,291.580,99386.438,
2004-06-01 00:15:00,291.894,0.051,298.996,298.996,289.760,291.275,99200.000,291.567,99386.442,
2004-06-01 00:20:00,291.819,0.051,298.560,298.560,289.748,291.283,99200.000,291.562,99386.442,
2004-06-01 00:25:00,291.940,0.051,298.188,298.188,289.763,291.292,99200.000,291.586,99386.434,
2004-06-01 00:30:00,291.790,0.051,297.919,297.919,289.801,291.300,99200.000,291.567,99386.437,
2004-06-01 00:35:00,291.885,0.051,297.673,297.673,289.887,291.308,99200.000,291.583,99386.432,
2004-06-01 00:40:00,291.732,0.051,297.493,297.493,289.890,291.317,99200.000,291.560,99386.436,
2004-06-01 00:45:00,291.858,0.051,297.307,297.307,289.959,291.325,99200.000,291.583,99386.429,
2004-06-01 00:50:00,291.708,0.051,297.177,297.177,289.939,291.333,99200.000,291.561,99386.433,
2004-06-01 00:55:00,291.855,0.051,297.028,297.028,290.010,291.342,99200.000,291.589,99386.424,
2004-06-01 01:00:00,291.697,0.051,296.932,296.932,289.993,291.350,99200.000,291.567,99386.428,
2004-06-01 01:05:00,291.850,0.051,296.806,296.806,290.045,291.350,99200.000,291.591,99386.421,
2004-06-01 01:10:00,291.681,0.051,296.731,296.731,290.035,291.350,99200.000,291.563,99386.429,
2004-06-01 01:15:00,291.842,0.051,296.618,296.618,290.067,291.350,99200.000,291.587,99386.423,
2004-06-01 01:20:00,291.668,0.051,296.558,296.558,290.005,291.350,99200.000,291.558,99386.431,
2004-06-01 01:25:00,291.835,0.051,296.452,296.452,290.043,291.350,99200.000,291.584,99386.425,
2004-06-01 01:30:00,291.659,0.051,296.404,296.404,289.954,291.350,99200.000,291.554,99386.433,
2004-06-01 01:35:00,291.824,0.051,296.305,296.305,289.979,291.350,99200.000,291.579,99386.427,
2004-06-01 01:40:00,291.647,0.051,296.266,296.266,289.914,291.350,99200.000,291.549,99386.435,
2004-06-01 01:45:00,291.808,0.051,296.171,296.171,289.925,291.350,99200.000,291.574,99386.429,
2004-06-01 01:50:00,291.636,0.051,296.138,296.138,289.848,291.350,99200.000,291.545,99386.437,
2004-06-01 01:55:00,291.796,0.051,296.047,296.047,289.882,291.350,99200.000,291.570,99386.430,
2004-06-01 02:00:00,291.625,0.051,296.020,296.020,289.794,291.350,99200.000,291.540,99386.439,
2004-06-01 02:05:00,291.782,0.051,295.932,295.932,289.816,291.358,99208.333,291.569,99386.429,
2004-06-01 02:10:00,291.624,0.051,295.908,295.908,289.757,291.367,99216.667,291.547,99386.433,
2004-06-01 02:15:00,291.779,0.051,295.825,295.825,289.799,291.375,99225.000,291.576,99386.423,
2004-06-01 02:20:00,291.625,0.051,295.806,295.806,289.721,291.383,99233.333,291.555,99386.427,
2004-06-01 02:25:00,291.775,0.051,295.727,295.727,289.750,291.392,99241.667,291.583,99386.417,
2004-06-01 02:30:00,291.627,0.051,295.712,295.712,289.695,291.400,99250.000,291.563,99386.421,
2004-06-01 02:35:00,291.771,0.051,295.636,295.636,289.708,291.408,99258.333,291.591,99386.411,
2004-06-01 02:40:00,291.629,0.051,295.624,295.624,289.642,291.417,99266.667,291.571,99386.414,
2004-06-01 02:45:00,291.769,0.051,295.551,295.551,289.678,291.425,99275.000,291.599,99386.405,
2004-06-01 02:50:00,291.633,0.051,295.542,295.542,289.630,291.433,99283.333,291.580,99386.408,
2004-06-01 02:55:00,291.767,0.051,295.472,295.472,289.644,291.442,99291.667,291.607,99386.398,
2004-06-01 03:00:00,291.635,0.051,295.465,295.465,289.581,291.450,99300.000,291.589,99386.401,
2004-06-01 03:05:00,291.735,0.051,295.397,295.397,289.617,291.408,99308.333,291.576,99386.420,
2004-06-01 03:10:00,291.568,0.051,295.392,295.392,289.545,291.367,99316.667,291.512,99386.454,
2004-06-01 03:15:00,291.650,0.051,295.327,295.327,289.566,291.325,99325.000,291.488,99386.478,
2004-06-01 03:20:00,291.483,0.051,295.322,295.322,289.509,291.283,99333.333,291.423,99386.512,
2004-06-01 03:25:00,291.567,0.051,295.257,295.257,289.537,291.242,99341.667,291.400,99386.535,
2004-06-01 03:30:00,291.401,0.051,295.252,295.252,289.462,291.200,99350.000,291.336,99386.570,
2004-06-01 03:35:00,291.484,0.051,295.188,295.188,289.473,291.158,99358.333,291.311,99386.593,
2004-06-01 03:40:00,291.317,0.051,295.183,295.183,289.423,291.117,99366.667,291.247,99386.627,
2004-06-01 03:45:00,291.399,0.051,295.120,295.120,289.421,291.075,99375.000,291.222,99386.651,
2004-06-01 03:50:00,291.233,0.051,295.115,295.115,289.362,291.033,99383.333,291.158,99386.685,
2004-06-01 03:55:00,291.317,0.051,295.054,295.054,289.381,290.992,99391.667,291.133,99386.709,
2004-06-01 04:00:00,291.149,0.051,295.049,295.049,289.314,290.950,99400.000,291.069,99386.743,
2004-06-01 04:05:00,291.163,0.051,294.988,294.988,289.322,290.808,99400.000,290.953,99386.835,
2004-06-01 04:10:00,290.892,0.051,294.999,294.987,289.312,290.667,99400.000,290.776,99386.943,
2004-06-01 04:15:00,290.862,0.051,294.949,294.927,289.314,290.525,99400.000,290.634,99387.041,
2004-06-01 04:20:00,290.566,0.051,294.948,294.917,289.181,290.383,99400.000,290.453,99387.149,
2004-06-01 04:25:00,290.546,0.051,294.882,294.846,289.112,290.242,99400.000,290.318,99387.244,
2004-06-01 04:30:00,290.240,0.051,294.865,294.825,288.918,290.100,99400.000,290.135,99387.353,
2004-06-01 04:35:00,290.415,0.051,294.784,294.743,288.860,289.958,99400.000,290.025,99387.441,
2004-06-01 04:40:00,289.857,0.051,294.716,294.674,288.197,289.817,99400.000,289.790,99387.561,
2004-06-01 04:45:00,290.213,0.051,294.638,294.596,289.170,289.675,99400.000,289.754,99387.629,
2004-06-01 04:50:00,289.375,0.051,294.576,294.534,287.183,289.533,99400.000,289.386,99387.792,
2004-06-01 04:55:00,290.228,0.082,294.486,294.444,291.143,289.392,99400.000,289.613,99387.782,
2004-06-01 05:00:00,288.139,0.082,294.406,294.365,280.714,289.250,99400.000,288.641,99388.118,
2004-06-01 05:05:00,291.881,0.082,294.331,294.291,299.656,289.208,99408.333,290.296,99387.670,
2004-06-01 05:10:00,284.985,0.082,294.200,294.162,244.705,289.167,99416.667,287.018,99388.649,
2004-06-01 05:15:00,291.749,0.082,294.254,294.219,298.790,289.125,99425.000,290.023,99387.811,
2004-06-01 05:20:00,284.273,0.082,293.939,293.906,239.691,289.083,99433.333,286.486,99388.878,
2004-06-01 05:25:00,290.963,0.082,294.015,293.985,295.295,289.042,99441.667,289.522,99388.011,
2004-06-01 05:30:00,284.624,0.082,293.712,293.684,254.128,289.000,99450.000,286.586,99388.905,
2004-06-01 05:35:00,293.184,0.082,293.774,293.748,305.955,288.958,99458.333,290.606,99387.742,
2004-06-01 05:40:00,284.027,0.082,293.546,293.522,234.876,288.917,99466.667,286.291,99389.029,
2004-06-01 05:45:00,290.665,0.082,293.774,293.752,294.537,288.875,99475.000,289.218,99388.200,
2004-06-01 05:50:00,284.261,0.082,293.510,293.489,254.808,288.833,99483.333,286.276,99389.095,
2004-06-01 05:55:00,293.548,48.219,293.568,293.549,307.906,288.792,99491.667,290.646,99387.829,
2004-06-01 06:00:00,283.758,0.071,293.360,293.341,232.885,288.750,99500.000,286.033,99389.203,
2004-06-01 06:05:00,290.734,32.138,293.630,293.613,295.396,288.842,99508.333,289.113,99388.316,
2004-06-01 06:10:00,283.959,0.071,293.404,293.376,249.567,288.933,99516.667,286.035,99389.238,
2004-06-01 06:15:00,292.945,45.030,293.523,293.479,305.985,289.025,99525.000,290.211,99388.019,
2004-06-01 06:20:00,284.317,0.071,293.391,293.329,235.700,289.117,99533.333,286.214,99389.202,
2004-06-01 06:25:00,289.807,27.709,293.688,293.611,291.151,289.208,99541.667,288.537,99388.539,
2004-06-01 06:30:00,285.855,0.071,293.599,293.515,270.169,289.300,99550.000,286.913,99389.028,
2004-06-01 06:35:00,292.889,45.688,293.671,293.588,306.340,289.392,99558.333,290.112,99388.105,
2004-06-01 06:40:00,285.347,0.071,293.714,293.641,242.181,289.483,99566.667,286.684,99389.114,
2004-06-01 06:45:00,289.646,28.285,293.978,293.915,290.108,289.575,99575.000,288.305,99388.677,
2004-06-01 06:50:00,286.824,0.071,294.002,293.932,277.532,289.667,99583.333,287.291,99388.985,
2004-06-01 06:55:00,292.050,59.316,294.066,293.972,302.342,289.758,99591.667,289.508,99388.361,
2004-06-01 07:00:00,285.990,0.194,294.248,294.118,248.626,289.850,99600.000,286.864,99389.142,
2004-06-01 07:05:00,289.840,47.713,294.486,294.307,290.060,290.033,99600.000,288.248,99388.731,
2004-06-01 07:10:00,287.594,0.194,294.630,294.377,281.598,290.217,99600.000,287.661,99388.866,
2004-06-01 07:15:00,292.228,61.894,294.698,294.348,300.642,290.400,99600.000,289.564,99388.287,
2004-06-01 07:20:00,286.261,0.194,294.966,294.503,252.760,290.583,99600.000,287.115,99388.968,
2004-06-01 07:25:00,291.835,60.207,295.166,294.573,296.878,290.767,99600.000,289.228,99388.347,
2004-06-01 07:30:00,286.387,0.194,295.360,294.623,263.108,290.950,99600.000,287.199,99388.904,
2004-06-01 07:35:00,294.157,74.070,295.497,294.599,305.855,291.133,99600.000,290.389,99387.966,
2004-06-01 07:40:00,286.458,0.194,295.734,294.661,249.767,291.317,99600.000,287.340,99388.811,
2004-06-01 07:45:00,293.092,68.936,295.987,294.724,299.275,291.500,99600.000,289.779,99388.103,
2004-06-01 07:50:00,286.178,0.194,296.254,294.787,255.110,291.683,99600.000,287.234,99388.809,
