cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.507,0.011,99546.833,7.829,916060.039,0.000,2624537.505,300.000,300.000,300.000,291.250,99200.000,293.818,99385.475,
2004-06-01 00:05:00,292.810,0.012,99549.251,0.051,0.000,0.000,2413257.665,299.829,299.829,298.677,291.258,99200.000,291.883,99386.354,
2004-06-01 00:10:00,291.899,0.012,99549.680,0.051,0.000,0.000,2413257.665,299.472,299.472,289.518,291.267,99200.000,291.580,99386.438,
2004-06-01 00:15:00,291.862,0.012,99549.698,0.051,0.000,0.000,2413257.665,298.926,298.926,289.674,291.275,99200.000,291.567,99386.442,
2004-06-01 00:20:00,291.776,0.012,99549.718,0.051,0.000,0.000,2413257.665,298.473,298.473,289.708,291.283,99200.000,291.559,99386.443,
2004-06-01 00:25:00,291.910,0.012,99549.671,0.051,0.000,0.000,2413257.665,298.086,298.086,289.746,291.292,99200.000,291.586,99386.434,
2004-06-01 00:30:00,291.756,0.012,99549.716,0.051,0.000,0.000,2413257.665,297.811,297.811,289.793,291.300,99200.000,291.565,99386.438,
2004-06-01 00:35:00,291.866,0.012,99549.680,0.051,0.000,0.000,2413257.665,297.557,297.557,289.887,291.308,99200.000,291.585,99386.431,
2004-06-01 00:40:00,291.703,0.012,99549.730,0.051,0.000,0.000,2413257.665,297.374,297.374,289.890,291.317,99200.000,291.559,99386.437,
2004-06-01 00:45:00,291.841,0.012,99549.683,0.051,0.000,0.000,2413257.665,297.181,297.181,289.964,291.325,99200.000,291.585,99386.428,
2004-06-01 00:50:00,291.680,0.012,99549.731,0.051,0.000,0.000,2413257.665,297.052,297.052,289.940,291.333,99200.000,291.560,99386.433,
