cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,293.190,0.051,299.885,299.885,298.677,291.258,99200.000,291.901,99386.349,
2004-06-01 00:10:00,292.196,0.051,299.592,299.592,289.680,291.267,99200.000,291.598,99386.433,
2004-06-01 00:15:00,292.334,0.051,299.120,299.120,289.876,291.275,99200.000,291.619,99386.428,
2004-06-01 00:20:00,292.169,0.051,298.724,298.724,289.857,291.283,99200.000,291.612,99386.428,
2004-06-01 00:25:00,292.437,0.051,298.394,298.394,289.920,291.292,99200.000,291.655,99386.415,
2004-06-01 00:30:00,292.089,0.051,298.147,298.147,289.981,291.300,99200.000,291.613,99386.424,
2004-06-01 00:35:00,292.334,0.051,297.933,297.933,290.130,291.308,99200.000,291.647,99386.414,
2004-06-01 00:40:00,291.986,0.051,297.762,297.762,290.088,291.317,99200.000,291.601,99386.424,
2004-06-01 00:45:00,292.298,0.051,297.598,297.598,290.193,291.325,99200.000,291.647,99386.411,
2004-06-01 00:50:00,291.933,0.051,297.469,297.469,290.116,291.333,99200.000,291.599,99386.421,
2004-06-01 00:55:00,292.299,0.051,297.338,297.338,290.236,291.342,99200.000,291.653,99386.405,
2004-06-01 01:00:00,291.894,0.051,297.238,297.238,290.160,291.350,99200.000,291.601,99386.417,
2004-06-01 01:05:00,292.297,0.051,297.129,297.129,290.267,291.350,99200.000,291.656,99386.403,
2004-06-01 01:10:00,291.852,0.051,297.048,297.048,290.194,291.350,99200.000,291.593,99386.420,
2004-06-01 01:15:00,292.295,0.051,296.952,296.952,290.287,291.350,99200.000,291.653,99386.405,
2004-06-01 01:20:00,291.813,0.051,296.884,296.884,290.146,291.350,99200.000,291.585,99386.423,
2004-06-01 01:25:00,292.297,0.051,296.795,296.795,290.261,291.350,99200.000,291.651,99386.406,
2004-06-01 01:30:00,291.993,0.051,296.738,296.738,290.083,291.350,99200.000,291.605,99386.418,
2004-06-01 01:35:00,292.558,0.051,296.655,296.655,290.198,291.350,99200.000,291.673,99386.401,
2004-06-01 01:40:00,291.995,0.051,296.630,296.630,290.165,291.350,99200.000,291.603,99386.418,
2004-06-01 01:45:00,292.419,0.051,296.556,296.556,290.421,291.350,99200.000,291.669,99386.402,
2004-06-01 01:50:00,291.727,0.051,296.534,296.534,290.165,291.350,99200.000,291.561,99386.431,
2004-06-01 01:55:00,292.126,0.051,296.446,296.446,290.410,291.350,99200.000,291.624,99386.415,
2004-06-01 02:00:00,291.716,0.051,296.403,296.403,289.931,291.350,99200.000,291.556,99386.434,
2004-06-01 02:05:00,292.261,0.051,296.311,296.311,289.997,291.358,99208.333,291.640,99386.409,
2004-06-01 02:10:00,291.923,0.051,296.279,296.279,289.850,291.367,99216.667,291.591,99386.420,
2004-06-01 02:15:00,292.506,0.051,296.206,296.206,290.009,291.375,99225.000,291.672,99386.397,
2004-06-01 02:20:00,291.911,0.051,296.203,296.203,289.970,291.383,99233.333,291.595,99386.414,
2004-06-01 02:25:00,292.371,0.051,296.138,296.138,290.279,291.392,99241.667,291.676,99386.391,
2004-06-01 02:30:00,291.705,0.051,296.135,296.135,290.001,291.400,99250.000,291.577,99386.416,
2004-06-01 02:35:00,292.116,0.051,296.055,296.055,290.235,291.408,99258.333,291.650,99386.394,
2004-06-01 02:40:00,291.709,0.051,296.032,296.032,289.785,291.417,99266.667,291.587,99386.409,
2004-06-01 02:45:00,292.250,0.051,295.949,295.949,289.869,291.425,99275.000,291.673,99386.384,
2004-06-01 02:50:00,291.876,0.051,295.934,295.934,289.726,291.433,99283.333,291.615,99386.397,
2004-06-01 02:55:00,292.462,0.051,295.868,295.868,289.860,291.442,99291.667,291.697,99386.373,
2004-06-01 03:00:00,291.847,0.051,295.876,295.876,289.815,291.450,99300.000,291.611,99386.393,
2004-06-01 03:05:00,292.309,0.051,295.815,295.815,290.144,291.408,99308.333,291.664,99386.395,
2004-06-01 03:10:00,291.720,0.051,295.823,295.823,289.823,291.367,99316.667,291.530,99386.448,
2004-06-01 03:15:00,292.191,0.051,295.748,295.748,290.090,291.325,99325.000,291.570,99386.455,
2004-06-01 03:20:00,291.531,0.051,295.752,295.752,289.737,291.283,99333.333,291.428,99386.510,
2004-06-01 03:25:00,291.921,0.051,295.674,295.674,290.008,291.242,99341.667,291.457,99386.519,
2004-06-01 03:30:00,291.470,0.051,295.663,295.663,289.582,291.200,99350.000,291.348,99386.566,
2004-06-01 03:35:00,291.981,0.051,295.585,295.585,289.655,291.158,99358.333,291.386,99386.572,
2004-06-01 03:40:00,291.433,0.051,295.580,295.580,289.519,291.117,99366.667,291.272,99386.620,
2004-06-01 03:45:00,291.926,0.051,295.516,295.516,289.626,291.075,99375.000,291.301,99386.629,
2004-06-01 03:50:00,291.350,0.051,295.514,295.514,289.480,291.033,99383.333,291.183,99386.677,
2004-06-01 03:55:00,291.848,0.051,295.451,295.451,289.604,290.992,99391.667,291.212,99386.687,
2004-06-01 04:00:00,291.268,0.051,295.449,295.449,289.435,290.950,99400.000,291.095,99386.735,
