cur_datetime,canTemp,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 01:40:00,291.629,0.051,0.000,0.000,2413257.665,296.125,296.125,289.916,291.350,99200.000,291.550,99386.435,
2004-06-01 01:45:00,291.799,0.051,0.000,0.000,2413257.665,296.023,296.023,289.932,291.350,99200.000,291.578,99386.428,
2004-06-01 01:50:00,291.618,0.051,0.000,0.000,2413257.665,295.995,295.995,289.850,291.350,99200.000,291.545,99386.437,
2004-06-01 01:55:00,291.784,0.051,0.000,0.000,2413257.665,295.896,295.896,289.890,291.350,99200.000,291.573,99386.430,
2004-06-01 02:00:00,291.608,0.051,0.000,0.000,2413257.665,295.874,295.874,289.797,291.350,99200.000,291.541,99386.439,
2004-06-01 02:05:00,291.774,0.051,0.000,0.000,2413257.665,295.779,295.779,289.822,291.358,99208.333,291.573,99386.428,
2004-06-01 02:10:00,291.608,0.051,0.000,0.000,2413257.665,295.762,295.762,289.757,291.367,99216.667,291.547,99386.433,
2004-06-01 02:15:00,291.770,0.051,0.000,0.000,2413257.665,295.672,295.672,289.804,291.375,99225.000,291.580,99386.422,
2004-06-01 02:20:00,291.609,0.051,0.000,0.000,2413257.665,295.659,295.659,289.723,291.383,99233.333,291.556,99386.427,
2004-06-01 02:25:00,291.766,0.051,0.000,0.000,2413257.665,295.573,295.573,289.754,291.392,99241.667,291.587,99386.416,
2004-06-01 02:30:00,291.613,0.051,0.000,0.000,2413257.665,295.563,295.563,289.695,291.400,99250.000,291.564,99386.420,
2004-06-01 02:35:00,291.763,0.051,0.000,0.000,2413257.665,295.481,295.481,289.711,291.408,99258.333,291.595,99386.410,
2004-06-01 02:40:00,291.615,0.051,0.000,0.000,2413257.665,295.475,295.475,289.642,291.417,99266.667,291.572,99386.414,
2004-06-01 02:45:00,291.762,0.051,0.000,0.000,2413257.665,295.396,295.396,289.681,291.425,99275.000,291.603,99386.403,
2004-06-01 02:50:00,291.619,0.051,0.000,0.000,2413257.665,295.392,295.392,289.630,291.433,99283.333,291.582,99386.407,
2004-06-01 02:55:00,291.760,0.051,0.000,0.000,2413257.665,295.316,295.316,289.648,291.442,99291.667,291.611,99386.397,
2004-06-01 03:00:00,291.624,0.051,0.000,0.000,2413257.665,295.314,295.314,289.581,291.450,99300.000,291.591,99386.400,
2004-06-01 03:05:00,291.729,0.051,0.000,0.000,2413257.665,295.241,295.241,289.620,291.408,99308.333,291.580,99386.419,
2004-06-01 03:10:00,291.556,0.051,0.000,0.000,2413257.665,295.241,295.241,289.546,291.367,99316.667,291.513,99386.454,
2004-06-01 03:15:00,291.642,0.051,0.000,0.000,2413257.665,295.171,295.171,289.570,291.325,99325.000,291.491,99386.477,
2004-06-01 03:20:00,291.471,0.051,0.000,0.000,2413257.665,295.171,295.171,289.509,291.283,99333.333,291.425,99386.512,
2004-06-01 03:25:00,291.557,0.051,0.000,0.000,2413257.665,295.101,295.101,289.538,291.242,99341.667,291.403,99386.535,
2004-06-01 03:30:00,291.386,0.051,0.000,0.000,2413257.665,295.101,295.101,289.461,291.200,99350.000,291.336,99386.569,
2004-06-01 03:35:00,291.473,0.051,0.000,0.000,2413257.665,295.032,295.032,289.474,291.158,99358.333,291.314,99386.592,
2004-06-01 03:40:00,291.302,0.051,0.000,0.000,2413257.665,295.032,295.032,289.421,291.117,99366.667,291.247,99386.627,
2004-06-01 03:45:00,291.388,0.051,0.000,0.000,2413257.665,294.965,294.965,289.424,291.075,99375.000,291.224,99386.650,
2004-06-01 03:50:00,291.217,0.051,0.000,0.000,2413257.665,294.965,294.965,289.361,291.033,99383.333,291.158,99386.685,
2004-06-01 03:55:00,291.303,0.051,0.000,0.000,2413257.665,294.899,294.899,289.383,290.992,99391.667,291.135,99386.708,
2004-06-01 04:00:00,291.132,0.051,0.000,0.000,2413257.665,294.899,294.899,289.314,290.950,99400.000,291.069,99386.743,
2004-06-01 04:05:00,291.149,0.051,0.000,0.000,2413257.665,294.834,294.834,289.325,290.808,99400.000,290.954,99386.834,
2004-06-01 04:10:00,290.873,0.051,0.000,0.000,2413257.665,294.856,294.838,289.312,290.667,99400.000,290.775,99386.943,
2004-06-01 04:15:00,290.847,0.051,0.000,0.000,2413257.665,294.805,294.774,289.317,290.525,99400.000,290.635,99387.041,
2004-06-01 04:20:00,290.547,0.051,0.000,0.000,2413257.665,294.810,294.768,289.180,290.383,99400.000,290.452,99387.150,
2004-06-01 04:25:00,290.535,0.051,0.000,0.000,2413257.665,294.742,294.691,289.115,290.242,99400.000,290.320,99387.244,
2004-06-01 04:30:00,290.224,0.051,0.000,0.000,2413257.665,294.736,294.676,288.915,290.100,99400.000,290.135,99387.353,
2004-06-01 04:35:00,290.431,0.051,0.000,0.000,2413257.665,294.657,294.588,288.863,289.958,99400.000,290.040,99387.437,
2004-06-01 04:40:00,289.890,0.051,0.000,0.000,2413257.665,294.596,294.520,288.182,289.817,99400.000,289.815,99387.554,
2004-06-01 04:45:00,290.207,0.051,0.000,0.000,2413257.665,294.520,294.435,289.195,289.675,99400.000,289.771,99387.625,
2004-06-01 04:50:00,289.441,0.051,0.000,0.000,2413257.665,294.470,294.377,287.215,289.533,99400.000,289.431,99387.779,
2004-06-01 04:55:00,290.096,0.082,0.000,0.000,2681397.405,294.378,294.276,290.891,289.392,99400.000,289.564,99387.797,
2004-06-01 05:00:00,288.545,0.082,0.000,0.000,2681397.405,294.312,294.205,281.844,289.250,99400.000,288.846,99388.058,
2004-06-01 05:05:00,290.958,0.082,0.000,0.000,2681397.405,294.224,294.112,297.410,289.208,99408.333,289.861,99387.796,
2004-06-01 05:10:00,286.572,0.082,0.000,0.000,2681397.405,294.128,294.015,257.519,289.167,99416.667,287.801,99388.417,
2004-06-01 05:15:00,291.574,0.082,0.000,0.000,2681397.405,294.119,294.007,302.053,289.125,99425.000,290.030,99387.804,
2004-06-01 05:20:00,285.828,0.082,0.000,0.000,2681397.405,293.913,293.804,241.180,289.083,99433.333,287.339,99388.608,
2004-06-01 05:25:00,289.783,0.082,0.000,0.000,2681397.405,293.970,293.864,291.392,289.042,99441.667,289.023,99388.150,
2004-06-01 05:30:00,286.897,0.082,0.000,0.000,2681397.405,293.756,293.653,271.878,289.000,99450.000,287.783,99388.534,
2004-06-01 05:35:00,291.941,0.082,0.000,0.000,2681397.405,293.711,293.612,304.988,288.958,99458.333,290.106,99387.879,
2004-06-01 05:40:00,285.567,0.082,0.000,0.000,2681397.405,293.629,293.535,240.497,288.917,99466.667,287.108,99388.773,
2004-06-01 05:45:00,289.984,0.082,0.000,0.000,2681397.405,293.754,293.664,293.703,288.875,99475.000,288.971,99388.266,
2004-06-01 05:50:00,285.894,0.082,0.000,0.000,2681397.405,293.574,293.489,262.577,288.833,99483.333,287.145,99388.822,
2004-06-01 05:55:00,292.051,41.415,4869574.328,0.000,3804514.716,293.557,293.476,306.227,288.792,99491.667,289.977,99388.020,
2004-06-01 06:00:00,285.173,0.071,0.000,0.000,2681397.405,293.444,293.368,237.939,288.750,99500.000,286.766,99388.975,
2004-06-01 06:05:00,289.927,30.745,3612764.052,0.000,3514644.333,293.592,293.519,294.050,288.842,99508.333,288.798,99388.403,
2004-06-01 06:10:00,285.673,0.071,0.000,0.000,2681397.405,293.564,293.372,259.809,288.933,99516.667,286.938,99388.957,
2004-06-01 06:15:00,291.881,44.997,5291496.684,0.000,3901826.775,293.789,293.397,306.025,289.025,99525.000,289.769,99388.142,
2004-06-01 06:20:00,285.606,0.071,0.000,0.000,2681397.405,294.002,293.361,239.600,289.117,99533.333,286.902,99388.986,
2004-06-01 06:25:00,289.270,33.081,3887915.293,0.000,3578105.141,294.478,293.556,289.725,289.208,99541.667,288.353,99388.588,
2004-06-01 06:30:00,287.113,0.071,0.000,0.000,2681397.405,294.759,293.540,277.472,289.300,99550.000,287.572,99388.826,
2004-06-01 06:35:00,291.176,46.772,5500532.533,0.000,3950038.747,295.076,293.548,301.737,289.392,99558.333,289.315,99388.335,
2004-06-01 06:40:00,286.131,0.071,0.000,0.000,2681397.405,295.522,293.687,247.098,289.483,99566.667,287.066,99389.003,
2004-06-01 06:45:00,289.466,39.476,4641218.056,0.000,3751846.687,295.977,293.832,290.518,289.575,99575.000,288.286,99388.680,
2004-06-01 06:50:00,287.349,0.071,0.000,0.000,2681397.405,296.352,293.909,278.925,289.667,99583.333,287.571,99388.901,
2004-06-01 06:55:00,291.079,67.007,7869458.951,0.000,5568966.260,296.662,293.921,300.462,289.758,99591.667,289.059,99388.491,
2004-06-01 07:00:00,286.637,0.194,0.000,0.000,3753956.367,297.140,294.115,251.397,289.850,99600.000,287.178,99389.052,
2004-06-01 07:05:00,289.550,61.287,7195744.961,0.000,5413581.047,297.532,294.229,289.251,290.033,99600.000,288.175,99388.749,
2004-06-01 07:10:00,288.182,55.568,6522094.153,0.000,5258210.406,298.060,294.350,285.097,290.217,99600.000,287.972,99388.774,
2004-06-01 07:15:00,291.190,74.156,8711450.492,0.000,5763162.962,298.476,294.274,296.670,290.400,99600.000,289.100,99388.421,
2004-06-01 07:20:00,287.530,0.194,0.000,0.000,3753956.367,299.214,294.474,270.567,290.583,99600.000,287.736,99388.787,
2004-06-01 07:25:00,292.499,84.341,9911029.069,0.000,6039833.442,299.745,294.449,304.159,290.767,99600.000,289.676,99388.213,
2004-06-01 07:30:00,287.135,0.194,0.000,0.000,3753956.367,300.435,294.577,251.753,290.950,99600.000,287.615,99388.774,
2004-06-01 07:35:00,291.413,80.152,9417610.386,0.000,5926031.490,300.975,294.560,294.686,291.133,99600.000,289.093,99388.340,
2004-06-01 07:40:00,287.808,0.194,0.000,0.000,3753956.367,301.604,294.652,274.642,291.317,99600.000,287.988,99388.628,
2004-06-01 07:45:00,294.106,96.932,11394008.184,0.000,6381867.346,301.963,294.489,308.353,291.500,99600.000,290.465,99387.898,
2004-06-01 07:50:00,287.543,0.194,0.000,0.000,3753956.367,302.617,294.648,252.279,291.683,99600.000,287.956,99388.587,
2004-06-01 07:55:00,293.024,183.464,21566779.185,0.000,14627186.800,303.036,294.600,300.065,291.867,99600.000,289.815,99388.051,
2004-06-01 08:00:00,287.428,0.357,0.000,0.000,9653030.658,303.605,294.740,256.268,292.050,99600.000,287.943,99388.559,
2004-06-01 08:05:00,294.551,191.464,22508995.812,0.000,14844499.389,303.789,294.519,305.884,292.142,99600.000,290.524,99387.825,
2004-06-01 08:10:00,287.843,0.357,0.000,0.000,9653030.658,304.221,294.702,253.743,292.233,99600.000,288.184,99388.479,
2004-06-01 08:15:00,294.249,187.988,22099635.444,0.000,14750084.624,304.211,294.532,303.615,292.325,99600.000,290.278,99387.893,
2004-06-01 08:20:00,287.964,0.357,0.000,0.000,9653030.658,304.535,294.790,255.930,292.417,99600.000,288.251,99388.457,
2004-06-01 08:25:00,294.526,187.814,22079074.315,0.000,14745342.411,304.309,294.537,303.434,292.508,99600.000,290.346,99387.871,
2004-06-01 08:30:00,288.282,152.176,17881592.368,0.000,13777236.306,304.585,294.844,257.159,292.600,99600.000,288.418,99388.402,
2004-06-01 08:35:00,294.916,188.278,22133729.674,0.000,14757948.108,304.256,294.567,302.362,292.692,99600.000,290.482,99387.826,
2004-06-01 08:40:00,288.607,152.477,17917034.115,0.000,13785410.581,304.520,294.928,258.623,292.783,99600.000,288.585,99388.346,
2004-06-01 08:45:00,294.992,187.581,22051679.402,0.000,14739024.056,304.137,294.641,302.137,292.875,99600.000,290.481,99387.820,
2004-06-01 08:50:00,288.926,153.384,18023860.166,0.000,13810048.912,304.434,295.039,262.364,292.967,99600.000,288.745,99388.293,
2004-06-01 08:55:00,295.286,188.400,22144480.241,0.000,14760427.616,304.027,294.723,303.258,293.058,99600.000,290.597,99387.780,
2004-06-01 09:00:00,289.234,154.287,18126624.778,0.000,13833750.515,304.353,295.151,261.178,293.150,99600.000,288.899,99388.238,
2004-06-01 09:05:00,294.945,185.369,21787494.161,0.000,14678092.443,303.930,294.828,300.176,293.242,99600.000,290.455,99387.780,
2004-06-01 09:10:00,289.643,155.325,18248886.294,0.000,13861948.878,304.253,295.272,276.333,293.333,99600.000,289.193,99388.083,
2004-06-01 09:15:00,297.031,195.972,23036414.336,0.000,14966143.056,303.734,294.896,311.204,293.425,99600.000,291.593,99387.382,
2004-06-01 09:20:00,289.704,154.630,18166959.864,0.000,13843053.388,304.032,295.347,259.799,293.517,99600.000,289.382,99387.945,
2004-06-01 09:25:00,295.392,185.562,21810256.425,0.000,14683342.325,303.582,295.072,301.624,293.608,99600.000,290.924,99387.494,
2004-06-01 09:30:00,289.115,150.053,17627891.488,0.000,13718722.803,303.814,295.490,267.001,293.700,99600.000,289.217,99387.924,
2004-06-01 09:35:00,297.036,193.543,22750285.815,0.000,14900150.451,303.191,295.065,310.026,293.792,99600.000,291.882,99387.145,
2004-06-01 09:40:00,289.254,149.667,17582405.153,0.000,13708231.847,303.362,295.438,258.081,293.883,99600.000,289.454,99387.769,
2004-06-01 09:45:00,296.087,186.976,21976813.413,0.000,14721756.984,302.823,295.110,304.755,293.975,99600.000,291.555,99387.157,
2004-06-01 09:50:00,288.741,145.491,17090561.809,0.000,13594793.230,302.973,295.479,259.322,294.067,99600.000,289.326,99387.733,
2004-06-01 09:55:00,296.947,190.498,22390436.041,0.000,14817154.796,302.338,295.069,308.835,294.158,99600.000,292.140,99386.911,
2004-06-01 10:00:00,288.783,144.476,16969810.274,0.000,13566943.129,302.439,295.401,256.637,294.250,99600.000,289.498,99387.599,
2004-06-01 10:05:00,296.810,188.583,22164857.295,0.000,14765127.375,301.855,295.051,308.205,294.342,99600.000,292.196,99386.830,
2004-06-01 10:10:00,288.790,143.489,16853560.194,0.000,13540131.242,301.947,295.389,256.265,294.433,99600.000,289.567,99387.536,
2004-06-01 10:15:00,296.568,186.234,21888170.204,0.000,14701312.338,301.354,295.040,307.638,294.525,99600.000,292.179,99386.790,
2004-06-01 10:20:00,289.168,144.598,16984187.854,0.000,13570259.170,301.455,295.391,257.332,294.617,99600.000,289.816,99387.417,
2004-06-01 10:25:00,296.037,182.278,21422302.532,0.000,14593864.744,300.862,295.042,304.039,294.708,99600.000,292.007,99386.791,
2004-06-01 10:30:00,289.403,144.605,16985049.758,0.000,13570457.959,300.999,295.431,259.855,294.800,99600.000,289.984,99387.322,
2004-06-01 10:35:00,295.981,180.328,21192581.527,0.000,14540881.953,300.364,295.065,303.523,294.892,99600.000,292.085,99386.719,
2004-06-01 10:40:00,289.768,144.920,17022092.803,0.000,13579001.557,300.473,295.474,260.787,294.983,99600.000,290.225,99387.202,
2004-06-01 10:45:00,295.693,177.041,20805396.724,0.000,14451581.755,299.807,295.124,301.496,295.075,99600.000,292.038,99386.680,
2004-06-01 10:50:00,290.056,144.849,17013810.174,0.000,13577091.254,299.906,295.557,262.169,295.167,99600.000,290.425,99387.093,
2004-06-01 10:55:00,295.560,176.147,20690516.174,0.000,14425085.735,299.208,295.202,300.110,295.258,99600.000,292.067,99386.618,
2004-06-01 11:00:00,290.501,149.328,17531688.571,0.000,13696534.588,299.415,295.648,267.871,295.350,99600.000,290.706,99386.958,
2004-06-01 11:05:00,295.964,180.833,21242486.122,0.000,14552391.936,298.954,295.296,301.924,295.442,99600.000,292.437,99386.407,
2004-06-01 11:10:00,290.864,153.435,18015406.042,0.000,13808099.055,299.388,295.751,263.534,295.533,99600.000,291.111,99386.684,
2004-06-01 11:15:00,295.579,180.603,21215384.891,0.000,14546141.315,299.093,295.416,297.643,295.625,99600.000,292.539,99386.216,
2004-06-01 11:20:00,291.335,157.759,18524687.910,0.000,13925559.688,299.614,295.854,277.471,295.717,99600.000,291.581,99386.393,
2004-06-01 11:25:00,297.107,190.592,22391874.412,0.000,14817486.541,299.345,295.492,305.972,295.808,99600.000,293.611,99385.753,
2004-06-01 11:30:00,291.345,158.992,18669927.208,0.000,13959057.641,299.866,295.918,262.395,295.900,99600.000,291.857,99386.148,
2004-06-01 11:35:00,296.318,187.113,21982061.807,0.000,14722967.472,299.688,295.653,300.340,295.992,99600.000,293.497,99385.625,
2004-06-01 11:40:00,290.930,157.493,18493399.878,0.000,13918343.425,300.152,296.030,264.131,296.083,99600.000,291.874,99385.992,
2004-06-01 11:45:00,297.419,194.070,22801590.087,0.000,14911983.254,299.903,295.701,305.801,296.175,99600.000,294.349,99385.229,
2004-06-01 11:50:00,290.930,158.242,18581652.780,0.000,13938698.050,300.298,296.015,258.920,296.267,99600.000,292.115,99385.767,
2004-06-01 11:55:00,297.647,178.790,20989742.813,0.000,13957819.806,300.125,295.769,306.525,296.358,99600.000,294.734,99384.965,
2004-06-01 12:00:00,290.686,140.237,16448965.438,0.000,12910536.135,300.474,296.049,256.951,296.450,99600.000,292.223,99385.586,
2004-06-01 12:05:00,298.307,183.593,21555524.191,0.000,14088311.471,300.309,295.821,310.329,296.450,99600.000,295.201,99384.782,
2004-06-01 12:10:00,290.183,139.131,16318615.814,0.000,12880472.333,300.636,296.054,253.541,296.450,99600.000,291.915,99385.721,
2004-06-01 12:15:00,298.587,186.925,21947914.474,0.000,14178812.260,300.595,295.895,314.659,296.450,99600.000,295.274,99384.817,
2004-06-01 12:20:00,291.159,146.386,17173106.038,0.000,13077551.728,300.942,296.090,250.668,296.450,99600.000,292.319,99385.655,
2004-06-01 12:25:00,296.292,175.831,20641272.772,0.000,13877448.769,300.981,295.956,301.254,296.450,99600.000,294.040,99385.216,
2004-06-01 12:30:00,291.331,149.068,17489015.083,0.000,13150412.905,301.453,296.228,260.649,296.450,99600.000,292.292,99385.719,
2004-06-01 12:35:00,296.411,178.370,20940360.692,0.000,13946430.327,301.381,295.938,301.441,296.450,99600.000,294.014,99385.275,
2004-06-01 12:40:00,291.805,153.647,18028338.490,0.000,13274802.311,301.927,296.248,261.969,296.450,99600.000,292.426,99385.730,
2004-06-01 12:45:00,295.958,177.815,20874984.375,0.000,13931351.951,301.930,296.000,298.923,296.450,99600.000,293.700,99385.412,
2004-06-01 12:50:00,292.324,158.642,18616669.057,0.000,13410494.714,302.547,296.351,272.538,296.450,99600.000,292.579,99385.737,
2004-06-01 12:55:00,296.466,200.223,23517769.836,0.000,15077162.758,302.568,296.091,302.250,296.450,99600.000,293.858,99385.416,
2004-06-01 13:00:00,292.866,181.263,21284647.120,0.000,14562115.937,303.248,296.472,265.924,296.450,99600.000,292.750,99385.733,
2004-06-01 13:05:00,295.599,197.289,23172250.510,0.000,14997472.274,303.340,296.251,294.235,296.500,99600.000,293.395,99385.540,
2004-06-01 13:10:00,293.506,186.935,21952763.616,0.000,14716210.145,304.064,296.638,290.990,296.550,99600.000,293.117,99385.580,
2004-06-01 13:15:00,296.371,204.415,24011583.565,0.000,15191055.824,304.112,296.328,299.611,296.600,99600.000,293.960,99385.318,
2004-06-01 13:20:00,293.094,187.526,22022369.081,0.000,14732263.931,304.884,296.698,278.012,296.650,99600.000,293.022,99385.540,
2004-06-01 13:25:00,297.459,213.415,25071593.392,0.000,15435536.205,305.023,296.406,304.431,296.700,99600.000,294.476,99385.116,
2004-06-01 13:30:00,292.808,188.906,22184889.633,0.000,14769747.628,305.813,296.724,265.321,296.750,99600.000,292.981,99385.484,
2004-06-01 13:35:00,297.106,214.432,25191433.842,0.000,15463176.174,306.044,296.467,301.815,296.800,99600.000,294.406,99385.069,
2004-06-01 13:40:00,292.678,191.292,22465861.248,0.000,14834550.845,306.843,296.743,265.018,296.850,99600.000,293.015,99385.410,
2004-06-01 13:45:00,297.475,219.750,25817781.214,0.000,15607636.763,307.078,296.430,302.661,296.900,99600.000,294.673,99384.927,
2004-06-01 13:50:00,292.784,195.292,22937086.654,0.000,14943234.146,307.920,296.689,264.775,296.950,99600.000,293.172,99385.297,
2004-06-01 13:55:00,297.892,225.448,26512959.403,0.000,15767972.473,308.221,296.382,304.168,297.000,99600.000,294.979,99384.771,
2004-06-01 14:00:00,292.883,199.386,23443250.322,0.000,15059975.598,309.121,296.643,264.427,297.050,99600.000,293.332,99385.179,
2004-06-01 14:05:00,298.342,231.180,27188040.436,0.000,15923672.981,309.490,296.344,305.815,297.142,99600.000,295.321,99384.592,
2004-06-01 14:10:00,293.302,204.352,24028248.322,0.000,15194899.379,310.382,296.609,263.809,297.233,99600.000,293.673,99384.987,
2004-06-01 14:15:00,298.180,232.917,27392625.847,0.000,15970858.505,310.723,296.329,304.224,297.325,99600.000,295.400,99384.473,
2004-06-01 14:20:00,293.847,210.070,24701678.395,0.000,15350219.110,311.617,296.618,265.070,297.417,99600.000,294.071,99384.778,
2004-06-01 14:25:00,297.951,234.343,27560573.096,0.000,16009593.813,311.937,296.317,301.069,297.508,99600.000,295.449,99384.361,
2004-06-01 14:30:00,294.402,215.936,25392566.663,0.000,15509565.394,312.866,296.631,269.834,297.600,99600.000,294.467,99384.571,
2004-06-01 14:35:00,298.189,238.543,28055284.863,0.000,16123694.002,313.187,296.319,301.407,297.692,99600.000,295.746,99384.179,
2004-06-01 14:40:00,295.050,222.500,26165716.602,0.000,15687884.488,314.155,296.651,271.724,297.783,99600.000,294.915,99384.346,
2004-06-01 14:45:00,298.167,241.428,28395076.451,0.000,16202063.443,314.516,296.360,299.937,297.875,99600.000,295.912,99384.032,
2004-06-01 14:50:00,295.707,229.308,26967554.555,0.000,15872820.177,315.523,296.705,279.297,297.967,99600.000,295.357,99384.124,
2004-06-01 14:55:00,298.626,247.284,29086061.707,0.000,16361432.096,315.912,296.417,301.927,298.058,99600.000,296.323,99383.818,
2004-06-01 15:00:00,296.350,236.255,27787023.347,0.000,16061822.238,316.957,296.767,276.455,298.150,99600.000,295.795,99383.901,
2004-06-01 15:05:00,298.299,248.836,29268820.333,0.000,16403583.496,317.411,296.511,298.262,298.058,99600.000,296.267,99383.785,
2004-06-01 15:10:00,296.459,240.412,28276708.450,0.000,16174763.079,318.491,296.857,288.425,297.967,99600.000,295.827,99383.905,
2004-06-01 15:15:00,298.212,252.153,29659541.110,0.000,16493699.231,318.957,296.581,301.630,297.875,99600.000,296.283,99383.792,
2004-06-01 15:20:00,296.532,244.716,28783614.237,0.000,16291675.693,319.999,296.885,282.545,297.783,99600.000,295.813,99383.921,
2004-06-01 15:25:00,297.724,253.371,29802987.139,0.000,16526783.584,320.535,296.600,297.521,297.692,99600.000,296.032,99383.870,
2004-06-01 15:30:00,296.927,251.078,29532877.131,0.000,16464485.485,321.592,296.878,292.931,297.600,99600.000,295.937,99383.899,
2004-06-01 15:35:00,298.352,261.318,30739001.891,0.000,16742665.775,322.172,296.578,300.281,297.508,99600.000,296.284,99383.810,
2004-06-01 15:40:00,296.996,256.069,30120796.465,0.000,16600083.042,323.312,296.851,289.151,297.417,99600.000,295.951,99383.898,
2004-06-01 15:45:00,298.068,264.502,31114041.086,0.000,16829164.714,323.986,296.617,300.320,297.325,99600.000,296.191,99383.840,
2004-06-01 15:50:00,296.989,261.015,30703354.020,0.000,16734443.959,325.116,296.869,288.207,297.233,99600.000,295.921,99383.913,
2004-06-01 15:55:00,297.969,269.281,31663742.622,0.000,16955947.728,325.848,296.628,299.464,297.142,99600.000,296.149,99383.857,
2004-06-01 16:00:00,297.077,267.127,31410001.687,0.000,16897424.987,327.026,296.848,289.855,297.050,99600.000,295.944,99383.912,
2004-06-01 16:05:00,297.999,275.163,32356494.755,0.000,17115723.893,327.847,296.619,299.670,296.958,99600.000,296.160,99383.869,
2004-06-01 16:10:00,297.114,273.244,32130418.263,0.000,17063581.672,329.081,296.820,289.391,296.867,99600.000,295.906,99383.948,
2004-06-01 16:15:00,297.763,280.113,32939545.567,0.000,17250198.575,329.997,296.615,299.295,296.775,99600.000,296.046,99383.925,
2004-06-01 16:20:00,297.006,279.333,32847609.206,0.000,17228994.398,331.304,296.794,289.923,296.683,99600.000,295.810,99383.998,
2004-06-01 16:25:00,297.482,285.702,33597780.828,0.000,17402013.778,332.356,296.599,299.106,296.592,99600.000,295.904,99383.985,
2004-06-01 16:30:00,296.889,286.397,33679603.197,0.000,17420885.268,333.782,296.749,291.707,296.500,99600.000,295.703,99384.048,
2004-06-01 16:35:00,297.139,292.147,34356912.602,0.000,17577099.726,335.019,296.563,299.651,296.408,99600.000,295.746,99384.046,
2004-06-01 16:40:00,296.540,293.540,34520941.811,0.000,17614931.379,336.611,296.687,292.870,296.317,99600.000,295.525,99384.110,
2004-06-01 16:45:00,296.528,298.681,35126446.289,0.000,17754584.769,338.068,296.516,300.532,296.225,99600.000,295.521,99384.111,
2004-06-01 16:50:00,296.251,302.869,35619721.167,0.000,17868353.554,339.865,296.607,293.398,296.133,99600.000,295.436,99384.124,
2004-06-01 16:55:00,296.355,279.898,32935792.972,0.000,15640494.635,341.590,296.441,301.396,296.042,99600.000,295.504,99384.094,
2004-06-01 17:00:00,296.261,276.780,32568577.875,0.000,15555800.244,343.390,296.511,293.643,295.950,99600.000,295.482,99384.087,
2004-06-01 17:05:00,296.389,270.858,31871065.475,0.000,15394926.172,344.482,296.397,301.656,295.767,99600.000,295.487,99384.112,
