cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.869,0.012,99549.238,0.051,0.000,0.000,2413257.665,299.825,299.825,298.677,291.258,99200.000,291.886,99386.353,
2004-06-01 00:10:00,291.935,0.012,99549.673,0.051,0.000,0.000,2413257.665,299.473,299.473,289.634,291.267,99200.000,291.580,99386.438,
2004-06-01 00:15:00,291.894,0.012,99549.692,0.051,0.000,0.000,2413257.665,298.933,298.933,289.760,291.275,99200.000,291.567,99386.442,
2004-06-01 00:20:00,291.819,0.012,99549.708,0.051,0.000,0.000,2413257.665,298.484,298.484,289.749,291.283,99200.000,291.562,99386.442,
2004-06-01 00:25:00,291.939,0.012,99549.667,0.051,0.000,0.000,2413257.665,298.103,298.103,289.763,291.292,99200.000,291.586,99386.434,
2004-06-01 00:30:00,291.788,0.012,99549.709,0.051,0.000,0.000,2413257.665,297.827,297.827,289.802,291.300,99200.000,291.566,99386.438,
2004-06-01 00:35:00,291.885,0.012,99549.679,0.051,0.000,0.000,2413257.665,297.576,297.576,289.889,291.308,99200.000,291.583,99386.432,
2004-06-01 00:40:00,291.729,0.012,99549.725,0.051,0.000,0.000,2413257.665,297.394,297.394,289.891,291.317,99200.000,291.559,99386.436,
2004-06-01 00:45:00,291.856,0.012,99549.683,0.051,0.000,0.000,2413257.665,297.204,297.204,289.960,291.325,99200.000,291.582,99386.429,
2004-06-01 00:50:00,291.706,0.012,99549.726,0.051,0.000,0.000,2413257.665,297.073,297.073,289.940,291.333,99200.000,291.561,99386.433,
2004-06-01 00:55:00,291.855,0.012,99549.676,0.051,0.000,0.000,2413257.665,296.921,296.921,290.012,291.342,99200.000,291.588,99386.424,
2004-06-01 01:00:00,291.694,0.012,99549.722,0.051,0.000,0.000,2413257.665,296.824,296.824,289.994,291.350,99200.000,291.566,99386.428,
2004-06-01 01:05:00,291.851,0.012,99549.674,0.051,0.000,0.000,2413257.665,296.695,296.695,290.046,291.350,99200.000,291.591,99386.421,
2004-06-01 01:10:00,291.679,0.012,99549.729,0.051,0.000,0.000,2413257.665,296.622,296.622,290.035,291.350,99200.000,291.562,99386.430,
2004-06-01 01:15:00,291.843,0.012,99549.679,0.051,0.000,0.000,2413257.665,296.506,296.506,290.068,291.350,99200.000,291.587,99386.423,
2004-06-01 01:20:00,291.666,0.012,99549.735,0.051,0.000,0.000,2413257.665,296.448,296.448,290.005,291.350,99200.000,291.557,99386.432,
2004-06-01 01:25:00,291.834,0.012,99549.684,0.051,0.000,0.000,2413257.665,296.339,296.339,290.044,291.350,99200.000,291.583,99386.425,
2004-06-01 01:30:00,291.656,0.012,99549.741,0.051,0.000,0.000,2413257.665,296.292,296.292,289.954,291.350,99200.000,291.553,99386.433,
2004-06-01 01:35:00,291.821,0.012,99549.691,0.051,0.000,0.000,2413257.665,296.189,296.189,289.979,291.350,99200.000,291.578,99386.427,
2004-06-01 01:40:00,291.645,0.011,99549.747,0.051,0.000,0.000,2413257.665,296.150,296.150,289.914,291.350,99200.000,291.549,99386.435,
2004-06-01 01:45:00,291.808,0.012,99549.698,0.051,0.000,0.000,2413257.665,296.052,296.052,289.926,291.350,99200.000,291.574,99386.429,
2004-06-01 01:50:00,291.633,0.011,99549.754,0.051,0.000,0.000,2413257.665,296.021,296.021,289.849,291.350,99200.000,291.544,99386.437,
2004-06-01 01:55:00,291.792,0.012,99549.705,0.051,0.000,0.000,2413257.665,295.926,295.926,289.884,291.350,99200.000,291.569,99386.431,
2004-06-01 02:00:00,291.622,0.011,99549.760,0.051,0.000,0.000,2413257.665,295.900,295.900,289.795,291.350,99200.000,291.540,99386.439,
2004-06-01 02:05:00,291.782,0.012,99549.707,0.051,0.000,0.000,2413257.665,295.809,295.809,289.818,291.358,99208.333,291.568,99386.429,
2004-06-01 02:10:00,291.620,0.011,99549.753,0.051,0.000,0.000,2413257.665,295.788,295.788,289.757,291.367,99216.667,291.546,99386.433,
2004-06-01 02:15:00,291.778,0.012,99549.699,0.051,0.000,0.000,2413257.665,295.702,295.702,289.800,291.375,99225.000,291.576,99386.423,
2004-06-01 02:20:00,291.622,0.011,99549.744,0.051,0.000,0.000,2413257.665,295.686,295.686,289.722,291.383,99233.333,291.554,99386.427,
2004-06-01 02:25:00,291.774,0.011,99549.692,0.051,0.000,0.000,2413257.665,295.604,295.604,289.750,291.392,99241.667,291.583,99386.417,
2004-06-01 02:30:00,291.624,0.011,99549.735,0.051,0.000,0.000,2413257.665,295.591,295.591,289.695,291.400,99250.000,291.562,99386.421,
2004-06-01 02:35:00,291.770,0.011,99549.685,0.051,0.000,0.000,2413257.665,295.512,295.512,289.708,291.408,99258.333,291.590,99386.411,
2004-06-01 02:40:00,291.625,0.011,99549.726,0.051,0.000,0.000,2413257.665,295.503,295.503,289.642,291.417,99266.667,291.570,99386.415,
2004-06-01 02:45:00,291.767,0.011,99549.677,0.051,0.000,0.000,2413257.665,295.427,295.427,289.679,291.425,99275.000,291.598,99386.405,
2004-06-01 02:50:00,291.629,0.011,99549.715,0.051,0.000,0.000,2413257.665,295.419,295.419,289.631,291.433,99283.333,291.579,99386.408,
2004-06-01 02:55:00,291.766,0.011,99549.668,0.051,0.000,0.000,2413257.665,295.347,295.347,289.644,291.442,99291.667,291.606,99386.398,
