cur_datetime,canTemp,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 07:45:00,297.176,116.285,13673475.130,0.000,6907602.988,301.901,294.499,311.073,291.500,99600.000,291.211,99387.688,
2004-06-01 07:50:00,286.735,0.194,0.000,0.000,3753956.367,302.544,294.659,250.744,291.683,99600.000,287.941,99388.584,
2004-06-01 07:55:00,295.818,201.600,23702867.917,0.000,15119853.730,303.064,294.712,300.107,291.867,99600.000,290.345,99387.901,
2004-06-01 08:00:00,286.447,0.357,0.000,0.000,9653030.658,303.603,294.833,256.871,292.050,99600.000,287.852,99388.581,
2004-06-01 08:05:00,298.066,213.803,25140160.541,0.000,15451350.514,303.898,294.723,308.257,292.142,99600.000,291.342,99387.595,
2004-06-01 08:10:00,286.910,0.357,0.000,0.000,9653030.658,304.261,294.847,252.275,292.233,99600.000,288.151,99388.481,
2004-06-01 08:15:00,297.291,207.716,24423268.573,0.000,15286006.743,304.440,294.864,304.047,292.325,99600.000,290.864,99387.728,
2004-06-01 08:20:00,286.916,0.357,0.000,0.000,9653030.658,304.662,295.029,255.494,292.417,99600.000,288.158,99388.479,
2004-06-01 08:25:00,297.668,208.132,24472216.528,0.000,15297296.086,304.618,294.955,304.621,292.508,99600.000,290.997,99387.688,
2004-06-01 08:30:00,287.293,0.357,0.000,0.000,9653030.658,304.754,295.129,256.371,292.600,99600.000,288.363,99388.412,
2004-06-01 08:35:00,297.301,204.408,24033562.821,0.000,15196125.114,304.640,295.063,302.662,292.692,99600.000,290.819,99387.733,
2004-06-01 08:40:00,287.460,0.357,0.000,0.000,9653030.658,304.743,295.269,258.241,292.783,99600.000,288.436,99388.386,
2004-06-01 08:45:00,297.258,203.075,23876628.685,0.000,15159929.867,304.550,295.168,302.564,292.875,99600.000,290.813,99387.729,
2004-06-01 08:50:00,287.807,0.357,0.000,0.000,9653030.658,304.662,295.385,260.289,292.967,99600.000,288.604,99388.330,
2004-06-01 08:55:00,297.041,201.037,23632927.819,0.000,15103722.765,304.463,295.273,301.811,293.058,99600.000,290.737,99387.742,
2004-06-01 09:00:00,288.185,151.471,17794976.847,0.000,13757259.325,304.598,295.514,266.795,293.150,99600.000,288.773,99388.272,
2004-06-01 09:05:00,297.910,204.888,24086504.914,0.000,15208335.664,304.369,295.383,305.401,293.242,99600.000,291.234,99387.562,
2004-06-01 09:10:00,288.464,151.784,17831784.745,0.000,13765748.689,304.501,295.638,260.868,293.333,99600.000,289.049,99388.117,
2004-06-01 09:15:00,297.299,200.148,23528228.876,0.000,15079575.029,304.269,295.543,299.764,293.425,99600.000,291.036,99387.542,
2004-06-01 09:20:00,288.434,150.381,17666545.408,0.000,13727637.933,304.353,295.786,275.875,293.517,99600.000,289.160,99388.014,
2004-06-01 09:25:00,299.797,213.042,25046962.983,0.000,15429855.454,304.019,295.625,313.422,293.608,99600.000,292.385,99387.084,
2004-06-01 09:30:00,288.415,149.260,17534562.868,0.000,13697197.515,304.055,295.843,257.621,293.700,99600.000,289.356,99387.869,
2004-06-01 09:35:00,298.084,202.239,23774539.551,0.000,15136384.056,303.836,295.817,302.325,293.792,99600.000,291.604,99387.226,
2004-06-01 09:40:00,287.560,0.388,0.000,0.000,9653030.658,303.817,296.004,260.422,293.883,99600.000,289.063,99387.885,
2004-06-01 09:45:00,299.378,208.151,24470822.343,0.000,15296974.532,303.425,295.822,308.043,293.975,99600.000,292.293,99386.953,
2004-06-01 09:50:00,287.518,0.388,0.000,0.000,9653030.658,303.339,295.953,257.186,294.067,99600.000,289.230,99387.753,
2004-06-01 09:55:00,299.522,207.684,24414677.647,0.000,15284025.334,303.019,295.852,307.658,294.158,99600.000,292.448,99386.826,
2004-06-01 10:00:00,287.151,0.398,0.000,0.000,9653030.658,302.917,295.982,256.594,294.250,99600.000,289.212,99387.680,
2004-06-01 10:05:00,300.367,211.218,24830889.540,0.000,15380020.333,302.579,295.875,310.588,294.342,99600.000,292.925,99386.628,
2004-06-01 10:10:00,287.414,0.398,0.000,0.000,9653030.658,302.438,295.981,254.189,294.433,99600.000,289.414,99387.574,
2004-06-01 10:15:00,299.548,205.604,24169632.559,0.000,15227508.201,302.148,295.927,307.553,294.525,99600.000,292.636,99386.664,
2004-06-01 10:20:00,287.696,0.398,0.000,0.000,9653030.658,302.030,296.062,256.771,294.617,99600.000,289.601,99387.475,
2004-06-01 10:25:00,299.088,202.019,23747438.466,0.000,15130133.469,301.675,295.945,305.684,294.708,99600.000,292.568,99386.636,
2004-06-01 10:30:00,288.074,140.086,16452756.099,0.000,13447689.893,301.586,296.108,258.602,294.800,99600.000,289.832,99387.361,
2004-06-01 10:35:00,298.851,199.017,23393794.812,0.000,15048569.192,301.183,295.969,303.947,294.892,99600.000,292.638,99386.566,
2004-06-01 10:40:00,288.528,140.829,16540320.601,0.000,13467885.746,301.075,296.161,260.129,294.983,99600.000,290.100,99387.233,
2004-06-01 10:45:00,298.287,194.159,22821637.375,0.000,14916606.955,300.620,296.017,302.302,295.075,99600.000,292.548,99386.540,
2004-06-01 10:50:00,288.887,141.109,16573286.555,0.000,13475489.005,300.509,296.237,261.541,295.167,99600.000,290.316,99387.119,
2004-06-01 10:55:00,297.824,191.392,22486155.569,0.000,14839231.522,299.999,296.065,300.524,295.258,99600.000,292.494,99386.500,
2004-06-01 11:00:00,289.339,145.554,17087159.112,0.000,13594008.433,300.003,296.307,266.577,295.350,99600.000,290.580,99386.989,
2004-06-01 11:05:00,297.869,193.953,22787780.615,0.000,14908798.241,299.708,296.118,301.855,295.442,99600.000,292.769,99386.317,
2004-06-01 11:10:00,289.582,148.823,17472172.571,0.000,13682807.834,299.945,296.375,263.551,295.533,99600.000,290.955,99386.725,
2004-06-01 11:15:00,297.545,193.932,22785221.203,0.000,14908207.939,299.794,296.183,298.251,295.625,99600.000,292.920,99386.112,
2004-06-01 11:20:00,289.882,152.034,17850408.269,0.000,13770044.013,300.122,296.428,275.434,295.717,99600.000,291.359,99386.452,
2004-06-01 11:25:00,299.097,203.867,23955443.717,0.000,15178107.745,300.000,296.212,306.529,295.808,99600.000,293.986,99385.651,
2004-06-01 11:30:00,289.853,152.879,17949991.197,0.000,13793011.793,300.330,296.449,261.560,295.900,99600.000,291.643,99386.206,
2004-06-01 11:35:00,298.425,200.891,23604942.928,0.000,15097268.337,300.297,296.328,300.643,295.992,99600.000,293.898,99385.516,
2004-06-01 11:40:00,289.324,150.583,17679524.283,0.000,13730631.377,300.584,296.529,262.573,296.083,99600.000,291.601,99386.067,
2004-06-01 11:45:00,299.865,209.564,24626509.806,0.000,15332882.247,300.476,296.342,306.336,296.175,99600.000,294.851,99385.092,
2004-06-01 11:50:00,289.230,150.653,17687810.559,0.000,13732542.521,300.700,296.486,257.850,296.267,99600.000,291.817,99385.850,
2004-06-01 11:55:00,300.439,196.066,23024638.437,0.000,14427147.585,300.677,296.390,307.813,296.358,99600.000,295.344,99384.798,
2004-06-01 12:00:00,288.874,131.886,15465356.605,0.000,12683676.859,300.861,296.506,255.430,296.450,99600.000,291.895,99385.677,
2004-06-01 12:05:00,301.485,202.972,23837992.271,0.000,14614739.294,300.851,296.433,312.082,296.450,99600.000,295.925,99384.585,
2004-06-01 12:10:00,288.324,130.585,15312099.747,0.000,12648329.738,301.020,296.509,251.428,296.450,99600.000,291.569,99385.817,
2004-06-01 12:15:00,301.918,207.210,24337133.049,0.000,14729860.988,301.143,296.512,316.885,296.450,99600.000,296.045,99384.607,
2004-06-01 12:20:00,289.462,138.784,16277832.251,0.000,12871066.023,301.339,296.560,248.118,296.450,99600.000,292.059,99385.725,
2004-06-01 12:25:00,299.132,193.439,22715176.680,0.000,14355773.408,301.525,296.572,301.628,296.450,99600.000,294.592,99385.066,
2004-06-01 12:30:00,289.678,141.742,16626165.055,0.000,12951405.407,301.864,296.716,259.736,296.450,99600.000,292.039,99385.787,
2004-06-01 12:35:00,299.210,195.816,22995100.002,0.000,14420334.848,301.884,296.518,303.060,296.450,99600.000,294.618,99385.111,
2004-06-01 12:40:00,290.386,147.688,17326528.063,0.000,13112936.943,302.303,296.706,260.868,296.450,99600.000,292.263,99385.771,
2004-06-01 12:45:00,298.099,191.663,22505979.141,0.000,14307524.144,302.395,296.548,299.732,296.450,99600.000,294.119,99385.298,
2004-06-01 12:50:00,290.931,152.862,17935975.924,0.000,13253499.833,302.901,296.792,270.519,296.450,99600.000,292.387,99385.787,
2004-06-01 12:55:00,298.062,211.053,24793387.458,0.000,15371370.863,302.973,296.585,302.505,296.450,99600.000,294.133,99385.343,
2004-06-01 13:00:00,291.605,176.246,20693728.953,0.000,14425826.730,303.542,296.860,265.100,296.450,99600.000,292.593,99385.773,
2004-06-01 13:05:00,296.683,205.351,24121780.038,0.000,15216471.509,303.667,296.675,294.148,296.500,99600.000,293.562,99385.495,
2004-06-01 13:10:00,292.225,181.897,21359384.737,0.000,14579353.401,304.294,296.968,291.256,296.550,99600.000,292.861,99385.650,
2004-06-01 13:15:00,296.903,209.518,24612606.464,0.000,15329675.584,304.371,296.691,300.757,296.600,99600.000,294.009,99385.307,
2004-06-01 13:20:00,291.589,181.341,21293817.940,0.000,14564231.092,305.024,296.959,274.203,296.650,99600.000,292.777,99385.606,
2004-06-01 13:25:00,297.993,218.544,25675693.297,0.000,15574865.644,305.188,296.687,300.946,296.700,99600.000,294.391,99385.144,
2004-06-01 13:30:00,291.386,183.237,21517186.043,0.000,14615748.651,305.885,296.910,269.396,296.750,99600.000,292.707,99385.561,
2004-06-01 13:35:00,298.645,225.363,26478905.764,0.000,15760118.351,306.169,296.710,305.484,296.800,99600.000,294.867,99384.942,
2004-06-01 13:40:00,291.501,187.190,21982776.322,0.000,14723132.268,306.881,296.906,263.562,296.850,99600.000,292.860,99385.450,
2004-06-01 13:45:00,298.385,227.285,26705248.825,0.000,15812322.054,307.249,296.733,302.347,296.900,99600.000,294.789,99384.897,
2004-06-01 13:50:00,291.431,190.294,22348415.795,0.000,14807463.257,308.004,296.915,264.313,296.950,99600.000,292.911,99385.369,
2004-06-01 13:55:00,299.019,234.297,27555158.214,0.000,16008344.927,308.397,296.704,304.368,297.000,99600.000,295.191,99384.715,
2004-06-01 14:00:00,291.591,194.831,22906791.368,0.000,14936246.849,309.198,296.874,263.700,297.050,99600.000,293.096,99385.245,
2004-06-01 14:05:00,299.460,240.009,28227932.021,0.000,16163513.296,309.683,296.696,305.891,297.142,99600.000,295.519,99384.539,
2004-06-01 14:10:00,292.090,200.193,23538371.353,0.000,15081914.287,310.473,296.869,263.090,297.233,99600.000,293.447,99385.049,
2004-06-01 14:15:00,299.172,240.998,28344453.274,0.000,16190387.727,310.928,296.708,304.504,297.325,99600.000,295.579,99384.425,
2004-06-01 14:20:00,292.721,206.348,24263272.058,0.000,15249105.190,311.719,296.906,264.397,297.417,99600.000,293.874,99384.832,
2004-06-01 14:25:00,298.656,240.782,28318985.674,0.000,16184513.886,312.145,296.716,301.022,297.508,99600.000,295.555,99384.334,
2004-06-01 14:30:00,293.296,212.275,24961433.701,0.000,15410129.004,312.975,296.941,269.412,297.600,99600.000,294.265,99384.626,
2004-06-01 14:35:00,298.652,243.590,28649755.842,0.000,16260802.629,313.383,296.721,301.536,297.692,99600.000,295.810,99384.163,
2004-06-01 14:40:00,293.974,218.957,25748420.274,0.000,15591639.375,314.252,296.966,270.603,297.783,99600.000,294.716,99384.400,
2004-06-01 14:45:00,298.260,244.361,28740599.923,0.000,16281754.883,314.689,296.756,299.401,297.875,99600.000,295.877,99384.044,
2004-06-01 14:50:00,294.669,225.922,26568753.580,0.000,15780840.827,315.601,297.019,280.119,297.967,99600.000,295.161,99384.178,
2004-06-01 14:55:00,298.585,249.448,29340885.026,0.000,16420204.477,316.049,296.796,302.444,298.058,99600.000,296.309,99383.824,
2004-06-01 15:00:00,295.343,233.001,27403777.141,0.000,15973430.437,317.007,297.069,274.095,298.150,99600.000,295.609,99383.952,
2004-06-01 15:05:00,297.768,248.185,29192152.033,0.000,16385900.740,317.519,296.879,296.630,298.058,99600.000,296.086,99383.835,
2004-06-01 15:10:00,295.680,238.382,28037498.993,0.000,16119591.874,318.520,297.158,290.940,297.967,99600.000,295.696,99383.941,
2004-06-01 15:15:00,297.789,252.109,29654413.289,0.000,16492516.552,319.021,296.926,300.788,297.875,99600.000,296.193,99383.816,
2004-06-01 15:20:00,295.841,243.174,28602023.392,0.000,16249793.629,320.012,297.178,284.206,297.783,99600.000,295.681,99383.956,
2004-06-01 15:25:00,297.281,253.219,29785083.285,0.000,16522654.244,320.595,296.956,298.765,297.692,99600.000,295.971,99383.887,
2004-06-01 15:30:00,296.118,248.857,29271299.297,0.000,16404155.244,321.595,297.192,290.121,297.600,99600.000,295.772,99383.942,
2004-06-01 15:35:00,297.565,259.177,30486801.125,0.000,16684498.258,322.228,296.954,300.283,297.508,99600.000,296.125,99383.854,
2004-06-01 15:40:00,296.264,254.215,29902386.535,0.000,16549709.034,323.298,297.180,288.242,297.417,99600.000,295.807,99383.938,
2004-06-01 15:45:00,297.337,262.629,30893456.438,0.000,16778289.130,324.012,296.990,299.770,297.325,99600.000,296.049,99383.879,
2004-06-01 15:50:00,296.330,259.528,30528155.778,0.000,16694036.284,325.090,297.202,288.634,297.233,99600.000,295.801,99383.946,
2004-06-01 15:55:00,297.289,267.667,31473620.307,0.000,16912097.968,325.867,297.014,299.438,297.142,99600.000,296.038,99383.887,
2004-06-01 16:00:00,296.438,265.723,31244664.290,0.000,16859291.614,326.998,297.203,289.213,297.050,99600.000,295.826,99383.943,
2004-06-01 16:05:00,297.310,273.447,32154333.205,0.000,17069097.408,327.867,297.033,299.287,296.958,99600.000,296.033,99383.903,
2004-06-01 16:10:00,296.537,272.136,31999995.653,0.000,17033501.036,329.054,297.207,289.333,296.867,99600.000,295.802,99383.976,
2004-06-01 16:15:00,297.249,279.328,32846992.693,0.000,17228852.205,330.016,297.063,298.913,296.775,99600.000,295.957,99383.949,
2004-06-01 16:20:00,296.564,278.925,32799556.449,0.000,17217911.523,331.285,297.218,289.798,296.683,99600.000,295.739,99384.017,
2004-06-01 16:25:00,297.112,285.673,33594417.075,0.000,17401237.964,332.382,297.090,298.734,296.592,99600.000,295.843,99384.002,
2004-06-01 16:30:00,296.579,286.677,33712620.915,0.000,17428500.465,333.778,297.225,291.577,296.500,99600.000,295.663,99384.059,
2004-06-01 16:35:00,296.939,293.019,34459576.004,0.000,17600777.986,335.052,297.105,299.333,296.408,99600.000,295.720,99384.053,
2004-06-01 16:40:00,296.382,294.614,34647468.330,0.000,17644113.421,336.625,297.226,292.830,296.317,99600.000,295.517,99384.112,
2004-06-01 16:45:00,296.485,300.375,35326076.715,0.000,17800627.477,338.113,297.115,300.339,296.225,99600.000,295.525,99384.110,
2004-06-01 16:50:00,296.135,304.126,35767815.208,0.000,17902509.923,339.901,297.218,293.381,296.133,99600.000,295.423,99384.128,
2004-06-01 16:55:00,296.306,281.507,33125393.318,0.000,15684224.008,341.646,297.106,301.310,296.042,99600.000,295.495,99384.096,
2004-06-01 17:00:00,296.149,278.040,32717036.209,0.000,15590040.634,343.439,297.200,293.571,295.950,99600.000,295.465,99384.092,
2004-06-01 17:05:00,296.347,272.449,32058494.425,0.000,15438154.734,344.533,297.113,301.582,295.767,99600.000,295.480,99384.114,
