cur_datetime,canTemp,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 01:35:00,292.715,0.051,0.000,0.000,2413257.665,296.300,296.300,290.691,291.350,99200.000,291.759,99386.377,
2004-06-01 01:40:00,291.614,0.051,0.000,0.000,2413257.665,296.324,296.324,290.208,291.350,99200.000,291.587,99386.422,
2004-06-01 01:45:00,292.698,0.051,0.000,0.000,2413257.665,296.152,296.152,290.632,291.350,99200.000,291.753,99386.379,
2004-06-01 01:50:00,291.569,0.051,0.000,0.000,2413257.665,296.184,296.184,290.136,291.350,99200.000,291.575,99386.426,
2004-06-01 01:55:00,292.676,0.051,0.000,0.000,2413257.665,296.013,296.013,290.598,291.350,99200.000,291.746,99386.382,
2004-06-01 02:00:00,291.530,0.051,0.000,0.000,2413257.665,296.052,296.052,290.078,291.350,99200.000,291.565,99386.429,
2004-06-01 02:05:00,292.653,0.051,0.000,0.000,2413257.665,295.885,295.885,290.527,291.358,99208.333,291.743,99386.381,
2004-06-01 02:10:00,291.497,0.051,0.000,0.000,2413257.665,295.930,295.930,290.037,291.367,99216.667,291.564,99386.426,
2004-06-01 02:15:00,292.636,0.051,0.000,0.000,2413257.665,295.765,295.765,290.509,291.375,99225.000,291.747,99386.376,
2004-06-01 02:20:00,291.472,0.051,0.000,0.000,2413257.665,295.815,295.815,289.991,291.383,99233.333,291.566,99386.421,
2004-06-01 02:25:00,292.613,0.051,0.000,0.000,2413257.665,295.654,295.654,290.451,291.392,99241.667,291.750,99386.371,
2004-06-01 02:30:00,291.447,0.051,0.000,0.000,2413257.665,295.709,295.709,289.956,291.400,99250.000,291.568,99386.417,
2004-06-01 02:35:00,292.590,0.051,0.000,0.000,2413257.665,295.550,295.550,290.391,291.408,99258.333,291.753,99386.366,
2004-06-01 02:40:00,291.424,0.051,0.000,0.000,2413257.665,295.609,295.609,289.888,291.417,99266.667,291.569,99386.413,
2004-06-01 02:45:00,292.566,0.051,0.000,0.000,2413257.665,295.453,295.453,290.360,291.425,99275.000,291.757,99386.361,
2004-06-01 02:50:00,291.406,0.051,0.000,0.000,2413257.665,295.515,295.515,289.866,291.433,99283.333,291.573,99386.408,
2004-06-01 02:55:00,292.542,0.051,0.000,0.000,2413257.665,295.361,295.361,290.306,291.442,99291.667,291.760,99386.356,
2004-06-01 03:00:00,291.388,0.051,0.000,0.000,2413257.665,295.426,295.426,289.805,291.450,99300.000,291.575,99386.403,
2004-06-01 03:05:00,292.490,0.051,0.000,0.000,2413257.665,295.275,295.275,290.276,291.408,99308.333,291.726,99386.379,
2004-06-01 03:10:00,291.326,0.051,0.000,0.000,2413257.665,295.342,295.342,289.759,291.367,99316.667,291.504,99386.454,
2004-06-01 03:15:00,292.391,0.051,0.000,0.000,2413257.665,295.194,295.194,290.202,291.325,99325.000,291.633,99386.438,
2004-06-01 03:20:00,291.255,0.051,0.000,0.000,2413257.665,295.262,295.262,289.719,291.283,99333.333,291.418,99386.511,
2004-06-01 03:25:00,292.296,0.051,0.000,0.000,2413257.665,295.116,295.116,290.141,291.242,99341.667,291.541,99386.496,
2004-06-01 03:30:00,291.186,0.051,0.000,0.000,2413257.665,295.184,295.184,289.671,291.200,99350.000,291.334,99386.567,
2004-06-01 03:35:00,292.197,0.051,0.000,0.000,2413257.665,295.039,295.039,290.043,291.158,99358.333,291.448,99386.555,
2004-06-01 03:40:00,291.123,0.051,0.000,0.000,2413257.665,295.107,295.107,289.637,291.117,99366.667,291.250,99386.624,
2004-06-01 03:45:00,292.094,0.051,0.000,0.000,2413257.665,294.966,294.966,289.955,291.075,99375.000,291.355,99386.614,
2004-06-01 03:50:00,291.057,0.051,0.000,0.000,2413257.665,295.033,295.033,289.577,291.033,99383.333,291.164,99386.681,
2004-06-01 03:55:00,291.990,0.051,0.000,0.000,2413257.665,294.896,294.896,289.890,290.992,99391.667,291.262,99386.673,
2004-06-01 04:00:00,290.996,0.051,0.000,0.000,2413257.665,294.962,294.962,289.531,290.950,99400.000,291.080,99386.738,
2004-06-01 04:05:00,291.821,0.051,0.000,0.000,2413257.665,294.829,294.829,289.798,290.808,99400.000,291.081,99386.799,
2004-06-01 04:10:00,290.771,0.051,0.000,0.000,2413257.665,294.912,294.897,289.526,290.667,99400.000,290.808,99386.930,
2004-06-01 04:15:00,291.539,0.051,0.000,0.000,2413257.665,294.793,294.766,289.767,290.525,99400.000,290.771,99387.003,
2004-06-01 04:20:00,290.415,0.051,0.000,0.000,2413257.665,294.865,294.829,289.338,290.383,99400.000,290.438,99387.153,
2004-06-01 04:25:00,291.124,0.051,0.000,0.000,2413257.665,294.731,294.688,289.610,290.242,99400.000,290.432,99387.213,
2004-06-01 04:30:00,290.187,0.051,0.000,0.000,2413257.665,294.777,294.728,288.920,290.100,99400.000,290.181,99387.336,
2004-06-01 04:35:00,291.574,0.051,0.000,0.000,2413257.665,294.634,294.580,289.238,289.958,99400.000,290.231,99387.384,
2004-06-01 04:40:00,289.724,0.051,0.000,0.000,2413257.665,294.661,294.603,288.168,289.817,99400.000,289.775,99387.564,
2004-06-01 04:45:00,291.484,0.051,0.000,0.000,2413257.665,294.549,294.486,291.627,289.675,99400.000,290.139,99387.517,
2004-06-01 04:50:00,288.558,0.051,0.000,0.000,2413257.665,294.542,294.475,281.971,289.533,99400.000,289.060,99387.884,
2004-06-01 04:55:00,293.017,0.082,0.000,0.000,2681397.405,294.428,294.356,299.851,289.392,99400.000,290.649,99387.487,
2004-06-01 05:00:00,285.558,0.082,0.000,0.000,2681397.405,294.364,294.287,249.135,289.250,99400.000,287.464,99388.456,
2004-06-01 05:05:00,293.139,0.082,0.000,0.000,2681397.405,294.356,294.273,297.299,289.208,99408.333,290.319,99387.674,
2004-06-01 05:10:00,284.747,0.082,0.000,0.000,2681397.405,294.115,294.029,249.361,289.167,99416.667,286.892,99388.698,
2004-06-01 05:15:00,294.552,0.946,101747.742,0.000,2704864.477,294.130,294.042,303.701,289.125,99425.000,290.891,99387.560,
2004-06-01 05:20:00,284.374,0.082,0.000,0.000,2681397.405,293.885,293.795,236.915,289.083,99433.333,286.679,99388.811,
2004-06-01 05:25:00,292.634,0.082,0.000,0.000,2681397.405,294.013,293.923,294.212,289.042,99441.667,289.779,99387.936,
2004-06-01 05:30:00,284.836,0.082,0.000,0.000,2681397.405,293.774,293.686,258.901,289.000,99450.000,286.806,99388.830,
2004-06-01 05:35:00,295.827,7.439,866556.793,0.000,2881259.830,293.782,293.696,309.461,288.958,99458.333,291.389,99387.514,
2004-06-01 05:40:00,284.086,0.082,0.000,0.000,2681397.405,293.618,293.535,233.428,288.917,99466.667,286.476,99388.962,
2004-06-01 05:45:00,292.563,0.082,0.000,0.000,2681397.405,293.847,293.767,294.127,288.875,99475.000,289.554,99388.101,
2004-06-01 05:50:00,284.271,0.082,0.000,0.000,2681397.405,293.622,293.545,257.243,288.833,99483.333,286.416,99389.045,
2004-06-01 05:55:00,296.180,64.058,7536452.680,0.000,4419602.821,293.618,293.545,310.615,288.792,99491.667,291.369,99387.620,
2004-06-01 06:00:00,283.726,0.071,0.000,0.000,2681397.405,293.447,293.378,231.438,288.750,99500.000,286.181,99389.149,
2004-06-01 06:05:00,292.752,45.905,5398433.625,0.000,3926490.682,293.703,293.638,295.117,288.842,99508.333,289.476,99388.210,
2004-06-01 06:10:00,283.946,0.071,0.000,0.000,2681397.405,293.620,293.438,251.639,288.933,99516.667,286.170,99389.190,
2004-06-01 06:15:00,295.626,65.120,7661598.349,0.000,4448466.385,293.862,293.484,308.745,289.025,99525.000,290.934,99387.809,
2004-06-01 06:20:00,284.369,0.071,0.000,0.000,2681397.405,293.998,293.378,234.267,289.117,99533.333,286.404,99389.134,
2004-06-01 06:25:00,291.670,45.698,5373988.963,0.000,3920852.772,294.548,293.652,290.653,289.208,99541.667,288.866,99388.442,
2004-06-01 06:30:00,285.979,0.071,0.000,0.000,2681397.405,294.783,293.598,272.591,289.300,99550.000,287.105,99388.964,
2004-06-01 06:35:00,294.834,66.420,7814729.093,0.000,4483784.418,295.102,293.614,307.831,289.392,99558.333,290.597,99387.965,
2004-06-01 06:40:00,285.324,0.071,0.000,0.000,2681397.405,295.502,293.716,241.922,289.483,99566.667,286.821,99389.067,
2004-06-01 06:45:00,291.390,49.485,5820075.202,0.000,4023737.982,296.044,293.955,290.447,289.575,99575.000,288.646,99388.577,
2004-06-01 06:50:00,286.692,0.071,0.000,0.000,2681397.405,296.384,294.006,277.384,289.667,99583.333,287.344,99388.965,
2004-06-01 06:55:00,293.872,81.901,9623607.242,0.000,5973542.549,296.682,294.012,304.151,289.758,99591.667,289.971,99388.228,
2004-06-01 07:00:00,285.976,0.194,0.000,0.000,3753956.367,297.128,294.182,247.970,289.850,99600.000,286.993,99389.099,
2004-06-01 07:05:00,291.331,70.747,8309879.519,0.000,5670544.741,297.575,294.356,289.898,290.033,99600.000,288.514,99388.653,
2004-06-01 07:10:00,287.566,0.194,0.000,0.000,3753956.367,298.067,294.456,282.552,290.217,99600.000,287.770,99388.830,
2004-06-01 07:15:00,293.653,87.794,10317783.798,0.000,6133647.243,298.503,294.410,301.403,290.400,99600.000,289.889,99388.194,
2004-06-01 07:20:00,286.130,0.194,0.000,0.000,3753956.367,299.204,294.591,252.479,290.583,99600.000,287.200,99388.939,
2004-06-01 07:25:00,293.396,89.272,10491849.495,0.000,6173793.709,299.823,294.662,297.086,290.767,99600.000,289.524,99388.261,
2004-06-01 07:30:00,286.233,0.194,0.000,0.000,3753956.367,300.427,294.726,262.769,290.950,99600.000,287.271,99388.879,
2004-06-01 07:35:00,295.873,105.601,12415056.892,0.000,6617361.745,300.980,294.730,306.443,291.133,99600.000,290.744,99387.864,
2004-06-01 07:40:00,286.333,0.194,0.000,0.000,3753956.367,301.565,294.795,249.612,291.317,99600.000,287.442,99388.776,
2004-06-01 07:45:00,294.802,101.319,11910758.027,0.000,6501050.390,302.199,294.914,299.615,291.500,99600.000,290.109,99388.008,
2004-06-01 07:50:00,285.977,0.194,0.000,0.000,3753956.367,302.723,294.968,254.085,291.683,99600.000,287.302,99388.785,
2004-06-01 07:55:00,296.971,206.397,24267867.133,0.000,15250164.997,303.180,294.962,306.338,291.867,99600.000,291.103,99387.684,
2004-06-01 08:00:00,286.643,0.357,0.000,0.000,9653030.658,303.627,294.996,250.473,292.050,99600.000,287.738,99388.610,
2004-06-01 08:05:00,296.970,206.054,24227439.673,0.000,15240840.819,304.123,295.087,305.413,292.142,99600.000,291.017,99387.686,
2004-06-01 08:10:00,286.704,0.357,0.000,0.000,9653030.658,304.432,295.166,252.076,292.233,99600.000,287.791,99388.590,
2004-06-01 08:15:00,297.542,207.524,24400635.836,0.000,15280786.735,304.635,295.207,307.206,292.325,99600.000,291.216,99387.627,
2004-06-01 08:20:00,287.272,0.357,0.000,0.000,9653030.658,304.775,295.292,252.463,292.417,99600.000,288.089,99388.495,
2004-06-01 08:25:00,296.853,202.006,23750640.532,0.000,15130871.993,304.850,295.332,303.521,292.508,99600.000,290.834,99387.732,
2004-06-01 08:30:00,287.434,0.357,0.000,0.000,9653030.658,304.933,295.459,255.806,292.600,99600.000,288.155,99388.474,
2004-06-01 08:35:00,297.250,202.567,23816815.038,0.000,15146134.463,304.858,295.430,304.839,292.692,99600.000,291.008,99387.678,
2004-06-01 08:40:00,287.926,0.357,0.000,0.000,9653030.658,304.895,295.573,256.376,292.783,99600.000,288.403,99388.393,
2004-06-01 08:45:00,296.739,198.653,23355792.855,0.000,15039804.431,304.790,295.555,302.638,292.875,99600.000,290.758,99387.742,
2004-06-01 08:50:00,288.143,150.417,17674404.093,0.000,13729450.458,304.855,295.730,258.523,292.967,99600.000,288.494,99388.361,
2004-06-01 08:55:00,297.256,200.698,23593067.287,0.000,15094529.342,304.707,295.666,302.511,293.058,99600.000,291.003,99387.665,
2004-06-01 09:00:00,288.739,152.926,17966353.315,0.000,13796785.547,304.786,295.855,260.410,293.150,99600.000,288.788,99388.264,
2004-06-01 09:05:00,297.007,198.223,23301542.841,0.000,15027292.223,304.652,295.813,301.624,293.242,99600.000,290.946,99387.641,
2004-06-01 09:10:00,288.950,152.843,17956516.072,0.000,13794516.688,304.736,296.027,267.962,293.333,99600.000,288.992,99388.135,
2004-06-01 09:15:00,298.620,206.055,24224025.182,0.000,15240053.301,304.521,295.944,307.842,293.425,99600.000,291.821,99387.319,
2004-06-01 09:20:00,288.917,151.515,17800142.413,0.000,13758450.710,304.560,296.142,259.414,293.517,99600.000,289.149,99388.007,
2004-06-01 09:25:00,297.890,200.732,23596968.803,0.000,15095429.187,304.382,296.126,303.714,293.608,99600.000,291.565,99387.313,
2004-06-01 09:30:00,288.311,146.864,17252298.125,0.000,13632096.051,304.357,296.289,259.819,293.700,99600.000,288.987,99387.983,
2004-06-01 09:35:00,299.116,206.297,24252442.477,0.000,15246607.458,304.073,296.189,307.282,293.792,99600.000,292.235,99387.047,
2004-06-01 09:40:00,288.286,145.494,17090990.933,0.000,13594892.203,303.980,296.299,257.440,293.883,99600.000,289.148,99387.853,
2004-06-01 09:45:00,299.296,206.049,24223300.514,0.000,15239886.164,303.740,296.257,307.516,293.975,99600.000,292.428,99386.911,
2004-06-01 09:50:00,287.914,0.388,0.000,0.000,9653030.658,303.618,296.353,256.632,294.067,99600.000,289.118,99387.785,
2004-06-01 09:55:00,299.732,207.248,24363328.032,0.000,15272182.073,303.352,296.298,310.108,294.158,99600.000,292.744,99386.742,
2004-06-01 10:00:00,287.620,0.398,0.000,0.000,9653030.658,303.182,296.358,254.320,294.250,99600.000,289.131,99387.700,
2004-06-01 10:05:00,300.059,207.918,24442174.427,0.000,15290367.184,302.917,296.313,310.436,294.342,99600.000,292.985,99386.609,
2004-06-01 10:10:00,287.732,0.398,0.000,0.000,9653030.658,302.714,296.355,253.031,294.433,99600.000,289.252,99387.621,
2004-06-01 10:15:00,299.493,203.722,23947963.789,0.000,15176382.576,302.459,296.329,309.126,294.525,99600.000,292.825,99386.609,
2004-06-01 10:20:00,288.191,140.409,16490828.321,0.000,13456470.860,302.271,296.391,254.728,294.617,99600.000,289.529,99387.494,
2004-06-01 10:25:00,299.090,200.445,23562000.559,0.000,15087364.121,301.977,296.329,305.860,294.708,99600.000,292.770,99386.578,
2004-06-01 10:30:00,288.656,141.664,16638616.679,0.000,13490556.727,301.832,296.436,257.617,294.800,99600.000,289.807,99387.366,
2004-06-01 10:35:00,298.736,196.817,23134741.406,0.000,14988821.185,301.496,296.357,305.188,294.892,99600.000,292.763,99386.529,
2004-06-01 10:40:00,289.089,142.323,16716256.903,0.000,13508463.648,301.338,296.498,259.027,294.983,99600.000,290.073,99387.238,
2004-06-01 10:45:00,298.196,192.108,22580076.954,0.000,14860893.525,300.940,296.404,303.258,295.075,99600.000,292.648,99386.510,
2004-06-01 10:50:00,289.460,142.694,16759923.824,0.000,13518534.975,300.779,296.572,260.713,295.167,99600.000,290.306,99387.120,
2004-06-01 10:55:00,297.827,189.893,22309551.147,0.000,14798499.526,300.327,296.451,301.684,295.258,99600.000,292.606,99386.467,
2004-06-01 11:00:00,289.859,146.871,17242346.876,0.000,13629800.897,300.285,296.646,262.018,295.350,99600.000,290.557,99386.994,
2004-06-01 11:05:00,297.512,190.426,22372385.558,0.000,14812991.637,300.048,296.512,300.069,295.442,99600.000,292.670,99386.343,
2004-06-01 11:10:00,290.193,150.695,17692670.895,0.000,13733663.508,300.238,296.724,267.599,295.533,99600.000,290.960,99386.724,
2004-06-01 11:15:00,298.301,196.775,23120107.058,0.000,14985445.923,300.121,296.566,303.019,295.625,99600.000,293.371,99385.984,
2004-06-01 11:20:00,290.398,153.454,18017651.119,0.000,13808616.859,300.410,296.776,262.316,295.717,99600.000,291.347,99386.451,
2004-06-01 11:25:00,297.929,195.813,23006868.177,0.000,14959328.537,300.389,296.661,299.751,295.808,99600.000,293.457,99385.799,
2004-06-01 11:30:00,290.204,153.275,17996624.374,0.000,13803767.256,300.674,296.857,267.550,295.900,99600.000,291.502,99386.251,
2004-06-01 11:35:00,299.686,206.551,24271604.122,0.000,15251026.895,300.612,296.706,306.618,295.992,99600.000,294.614,99385.315,
2004-06-01 11:40:00,290.007,153.043,17969305.409,0.000,13797466.418,300.854,296.863,259.230,296.083,99600.000,291.693,99386.035,
2004-06-01 11:45:00,299.728,207.505,24383923.791,0.000,15276932.273,300.886,296.813,305.875,296.175,99600.000,294.871,99385.085,
2004-06-01 11:50:00,289.441,150.516,17671619.297,0.000,13728808.173,301.074,296.924,257.467,296.267,99600.000,291.654,99385.896,
2004-06-01 11:55:00,301.147,198.791,23345563.442,0.000,14501165.641,301.079,296.855,310.210,296.358,99600.000,295.808,99384.669,
2004-06-01 12:00:00,289.050,131.636,15435836.357,0.000,12676868.317,301.196,296.903,253.113,296.450,99600.000,291.707,99385.731,
2004-06-01 12:05:00,301.847,203.813,23937020.946,0.000,14637579.241,301.276,296.917,312.778,296.450,99600.000,296.223,99384.501,
2004-06-01 12:10:00,288.120,128.226,15034184.325,0.000,12584231.400,301.372,296.921,249.402,296.450,99600.000,291.196,99385.926,
2004-06-01 12:15:00,303.001,212.103,24913437.551,0.000,14862779.703,301.560,296.988,319.672,296.450,99600.000,296.705,99384.424,
2004-06-01 12:20:00,289.781,139.367,16346472.825,0.000,12886897.267,301.653,296.938,243.568,296.450,99600.000,291.957,99385.751,
2004-06-01 12:25:00,298.452,188.465,22129384.355,0.000,14220666.424,301.959,297.071,300.510,296.450,99600.000,294.442,99385.107,
2004-06-01 12:30:00,289.948,142.024,16659336.915,0.000,12959056.156,302.221,297.145,259.224,296.450,99600.000,291.888,99385.832,
2004-06-01 12:35:00,299.277,195.034,22902998.136,0.000,14399092.498,302.256,296.966,304.553,296.450,99600.000,294.817,99385.055,
2004-06-01 12:40:00,290.931,149.556,17546582.297,0.000,13163690.192,302.613,297.096,259.708,296.450,99600.000,292.272,99385.766,
2004-06-01 12:45:00,297.886,189.352,22233862.241,0.000,14244763.176,302.778,297.017,300.279,296.450,99600.000,294.149,99385.288,
2004-06-01 12:50:00,291.368,154.133,18085603.651,0.000,13288009.932,303.238,297.223,266.481,296.450,99600.000,292.350,99385.796,
2004-06-01 12:55:00,297.811,208.487,24491158.790,0.000,15301664.925,303.364,297.076,301.153,296.450,99600.000,294.096,99385.353,
2004-06-01 13:00:00,292.200,178.404,20947944.859,0.000,14484459.018,303.885,297.312,267.896,296.450,99600.000,292.645,99385.757,
2004-06-01 13:05:00,297.058,206.397,24244998.112,0.000,15244890.492,304.059,297.182,297.622,296.500,99600.000,293.797,99385.429,
2004-06-01 13:10:00,292.502,182.376,21415765.389,0.000,14592357.019,304.648,297.449,283.152,296.550,99600.000,292.866,99385.644,
2004-06-01 13:15:00,298.862,219.405,25777178.894,0.000,15598272.255,304.811,297.262,305.676,296.600,99600.000,294.828,99385.082,
2004-06-01 13:20:00,291.963,182.374,21415566.680,0.000,14592311.189,305.448,297.502,264.974,296.650,99600.000,292.741,99385.609,
2004-06-01 13:25:00,298.213,218.695,25693547.467,0.000,15578983.525,305.768,297.410,302.143,296.700,99600.000,294.534,99385.100,
2004-06-01 13:30:00,291.555,183.093,21500233.426,0.000,14611838.704,306.395,297.584,264.149,296.750,99600.000,292.606,99385.589,
2004-06-01 13:35:00,298.852,225.413,26484784.640,0.000,15761474.254,306.705,297.420,303.461,296.800,99600.000,294.902,99384.934,
2004-06-01 13:40:00,291.716,187.293,21994900.249,0.000,14725928.527,307.352,297.556,263.495,296.850,99600.000,292.779,99385.472,
2004-06-01 13:45:00,299.198,230.792,27118282.335,0.000,15907583.992,307.755,297.423,304.440,296.900,99600.000,295.171,99384.790,
2004-06-01 13:50:00,291.726,190.952,22425835.724,0.000,14825319.369,308.460,297.563,263.195,296.950,99600.000,292.883,99385.374,
2004-06-01 13:55:00,299.814,237.797,27967439.226,0.000,16103433.308,308.932,297.442,306.635,297.000,99600.000,295.574,99384.609,
2004-06-01 14:00:00,291.860,195.430,22977310.598,0.000,14952511.386,309.679,297.570,262.377,297.050,99600.000,293.060,99385.251,
2004-06-01 14:05:00,300.164,243.078,28589420.364,0.000,16246886.870,310.238,297.475,307.538,297.142,99600.000,295.871,99384.442,
2004-06-01 14:10:00,292.331,200.706,23598749.865,0.000,15095839.971,310.968,297.599,261.866,297.233,99600.000,293.404,99385.058,
2004-06-01 14:15:00,299.745,243.402,28627606.294,0.000,16255694.063,311.491,297.515,306.153,297.325,99600.000,295.880,99384.342,
2004-06-01 14:20:00,293.053,207.433,24391110.961,0.000,15278589.920,312.215,297.660,263.350,297.417,99600.000,293.872,99384.830,
2004-06-01 14:25:00,299.016,242.057,28469186.833,0.000,16219156.241,312.703,297.544,302.459,297.508,99600.000,295.765,99384.275,
2004-06-01 14:30:00,293.601,213.243,25075387.067,0.000,15436411.177,313.469,297.723,265.359,297.600,99600.000,294.245,99384.629,
2004-06-01 14:35:00,298.644,242.793,28555899.987,0.000,16239155.739,313.931,297.571,300.554,297.692,99600.000,295.834,99384.156,
2004-06-01 14:40:00,294.354,220.355,25913142.063,0.000,15629630.764,314.737,297.773,271.973,297.783,99600.000,294.727,99384.397,
2004-06-01 14:45:00,298.796,246.695,29015459.132,0.000,16345148.337,315.210,297.614,301.911,297.875,99600.000,296.178,99383.961,
2004-06-01 14:50:00,295.097,227.617,26768424.191,0.000,15826892.803,316.068,297.843,270.868,297.967,99600.000,295.212,99384.160,
2004-06-01 14:55:00,298.159,246.271,28966795.033,0.000,16333924.462,316.588,297.708,298.259,298.058,99600.000,296.118,99383.875,
2004-06-01 15:00:00,295.881,235.298,27674338.366,0.000,16035832.605,317.491,297.955,284.360,298.150,99600.000,295.691,99383.931,
2004-06-01 15:05:00,298.806,253.456,29813025.300,0.000,16529098.783,318.014,297.796,302.691,298.058,99600.000,296.632,99383.685,
2004-06-01 15:10:00,296.359,241.588,28415163.315,0.000,16206696.271,318.969,298.051,275.775,297.967,99600.000,295.902,99383.877,
2004-06-01 15:15:00,297.780,251.327,29562289.240,0.000,16471269.086,319.573,297.937,296.902,297.875,99600.000,296.154,99383.825,
2004-06-01 15:20:00,296.414,245.710,28900659.024,0.000,16318670.871,320.558,298.185,291.374,297.783,99600.000,295.858,99383.907,
2004-06-01 15:25:00,297.892,256.085,30122688.718,0.000,16600519.470,321.146,298.021,300.427,297.692,99600.000,296.269,99383.804,
2004-06-01 15:30:00,296.637,251.220,29549691.013,0.000,16468363.434,322.114,298.231,286.758,297.600,99600.000,295.897,99383.905,
2004-06-01 15:35:00,297.617,258.925,30457206.610,0.000,16677672.587,322.799,298.086,299.537,297.508,99600.000,296.135,99383.849,
2004-06-01 15:40:00,296.805,256.731,30198737.924,0.000,16618059.439,323.795,298.291,289.647,297.417,99600.000,295.920,99383.908,
2004-06-01 15:45:00,297.813,264.827,31152315.735,0.000,16837992.368,324.535,298.148,300.079,297.325,99600.000,296.226,99383.831,
2004-06-01 15:50:00,296.959,262.620,30892329.046,0.000,16778029.108,325.577,298.339,288.701,297.233,99600.000,295.962,99383.902,
2004-06-01 15:55:00,297.734,269.766,31720848.286,0.000,16969118.563,326.409,298.230,299.642,297.142,99600.000,296.185,99383.846,
2004-06-01 16:00:00,297.044,268.749,31601010.312,0.000,16941479.165,327.487,298.408,289.020,297.050,99600.000,295.971,99383.904,
2004-06-01 16:05:00,297.832,276.035,32459200.104,0.000,17139411.827,328.405,298.316,299.258,296.958,99600.000,296.191,99383.860,
2004-06-01 16:10:00,297.152,275.276,32369752.955,0.000,17118781.761,329.542,298.474,289.550,296.867,99600.000,295.952,99383.935,
2004-06-01 16:15:00,297.767,281.959,33156989.321,0.000,17300349.744,330.549,298.402,299.124,296.775,99600.000,296.116,99383.905,
2004-06-01 16:20:00,297.101,281.695,33125811.283,0.000,17293158.850,331.766,298.548,289.686,296.683,99600.000,295.866,99383.982,
2004-06-01 16:25:00,297.563,287.994,33867717.253,0.000,17464271.843,332.897,298.486,298.922,296.592,99600.000,295.974,99383.965,
2004-06-01 16:30:00,297.035,284.535,33460392.471,0.000,17370326.565,334.233,298.617,291.607,296.500,99600.000,295.765,99384.031,
2004-06-01 16:35:00,297.290,284.236,33425105.453,0.000,17362187.977,335.171,298.554,299.537,296.408,99600.000,295.814,99384.026,
2004-06-01 16:40:00,296.613,278.648,32766985.558,0.000,17210399.381,335.941,298.668,292.913,296.317,99600.000,295.550,99384.103,
2004-06-01 16:45:00,296.608,276.753,32543805.114,0.000,17158925.104,336.379,298.602,300.551,296.225,99600.000,295.550,99384.103,
2004-06-01 16:50:00,296.354,273.365,32144751.491,0.000,17066887.484,336.756,298.686,293.359,296.133,99600.000,295.469,99384.115,
2004-06-01 16:55:00,296.517,245.972,28939969.355,0.000,14718898.952,336.886,298.603,301.423,296.042,99600.000,295.552,99384.080,
2004-06-01 17:00:00,296.338,242.725,28557468.026,0.000,14630678.948,337.053,298.679,293.775,295.950,99600.000,295.505,99384.080,
