cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.964,0.051,299.886,299.886,298.677,291.258,99200.000,291.879,99386.355,
2004-06-01 00:10:00,292.000,0.051,299.591,299.591,289.680,291.267,99200.000,291.576,99386.439,
2004-06-01 00:15:00,291.961,0.051,299.101,299.101,289.825,291.275,99200.000,291.564,99386.443,
2004-06-01 00:20:00,291.904,0.051,298.687,298.687,289.781,291.283,99200.000,291.563,99386.441,
2004-06-01 00:25:00,292.001,0.051,298.336,298.336,289.783,291.292,99200.000,291.580,99386.436,
2004-06-01 00:30:00,291.854,0.051,298.076,298.076,289.825,291.300,99200.000,291.563,99386.438,
2004-06-01 00:35:00,291.927,0.051,297.844,297.844,289.909,291.308,99200.000,291.574,99386.434,
2004-06-01 00:40:00,291.783,0.051,297.665,297.665,289.906,291.317,99200.000,291.556,99386.437,
2004-06-01 00:45:00,291.893,0.051,297.489,297.489,289.972,291.325,99200.000,291.574,99386.431,
2004-06-01 00:50:00,291.758,0.051,297.358,297.358,289.952,291.333,99200.000,291.558,99386.433,
2004-06-01 00:55:00,291.889,0.051,297.218,297.218,290.023,291.342,99200.000,291.580,99386.426,
2004-06-01 01:00:00,291.745,0.051,297.119,297.119,290.007,291.350,99200.000,291.564,99386.428,
2004-06-01 01:05:00,291.880,0.051,297.002,297.002,290.055,291.350,99200.000,291.582,99386.424,
2004-06-01 01:10:00,291.726,0.051,296.922,296.922,290.051,291.350,99200.000,291.560,99386.430,
2004-06-01 01:15:00,291.868,0.051,296.820,296.820,290.075,291.350,99200.000,291.578,99386.426,
2004-06-01 01:20:00,291.705,0.051,296.753,296.753,290.015,291.350,99200.000,291.553,99386.433,
2004-06-01 01:25:00,291.859,0.051,296.658,296.658,290.051,291.350,99200.000,291.574,99386.428,
2004-06-01 01:30:00,291.693,0.051,296.604,296.604,289.960,291.350,99200.000,291.549,99386.435,
2004-06-01 01:35:00,291.850,0.051,296.515,296.515,289.985,291.350,99200.000,291.570,99386.429,
2004-06-01 01:40:00,291.680,0.051,296.469,296.469,289.920,291.350,99200.000,291.544,99386.437,
2004-06-01 01:45:00,291.834,0.051,296.385,296.385,289.929,291.350,99200.000,291.564,99386.431,
2004-06-01 01:50:00,291.667,0.051,296.344,296.344,289.853,291.350,99200.000,291.539,99386.439,
2004-06-01 01:55:00,291.818,0.051,296.264,296.264,289.890,291.350,99200.000,291.559,99386.433,
2004-06-01 02:00:00,291.653,0.051,296.228,296.228,289.798,291.350,99200.000,291.534,99386.440,
2004-06-01 02:05:00,291.806,0.051,296.150,296.150,289.823,291.358,99208.333,291.559,99386.432,
2004-06-01 02:10:00,291.651,0.051,296.119,296.119,289.763,291.367,99216.667,291.540,99386.435,
2004-06-01 02:15:00,291.801,0.051,296.046,296.046,289.808,291.375,99225.000,291.566,99386.426,
2004-06-01 02:20:00,291.650,0.051,296.020,296.020,289.726,291.383,99233.333,291.548,99386.429,
2004-06-01 02:25:00,291.796,0.051,295.950,295.950,289.756,291.392,99241.667,291.573,99386.420,
2004-06-01 02:30:00,291.650,0.051,295.927,295.927,289.701,291.400,99250.000,291.555,99386.423,
2004-06-01 02:35:00,291.790,0.051,295.860,295.860,289.712,291.408,99258.333,291.579,99386.414,
2004-06-01 02:40:00,291.650,0.051,295.840,295.840,289.645,291.417,99266.667,291.563,99386.417,
2004-06-01 02:45:00,291.786,0.051,295.776,295.776,289.684,291.425,99275.000,291.587,99386.408,
2004-06-01 02:50:00,291.652,0.051,295.758,295.758,289.636,291.433,99283.333,291.572,99386.410,
2004-06-01 02:55:00,291.783,0.051,295.697,295.697,289.648,291.442,99291.667,291.595,99386.402,
2004-06-01 03:00:00,291.652,0.051,295.682,295.682,289.584,291.450,99300.000,291.580,99386.403,
2004-06-01 03:05:00,291.749,0.051,295.622,295.622,289.623,291.408,99308.333,291.564,99386.424,
2004-06-01 03:10:00,291.584,0.051,295.609,295.609,289.545,291.367,99316.667,291.503,99386.457,
2004-06-01 03:15:00,291.666,0.051,295.552,295.552,289.568,291.325,99325.000,291.477,99386.481,
2004-06-01 03:20:00,291.502,0.051,295.539,295.539,289.509,291.283,99333.333,291.416,99386.514,
2004-06-01 03:25:00,291.586,0.051,295.481,295.481,289.538,291.242,99341.667,291.390,99386.538,
2004-06-01 03:30:00,291.422,0.051,295.468,295.468,289.457,291.200,99350.000,291.329,99386.571,
2004-06-01 03:35:00,291.505,0.051,295.412,295.412,289.470,291.158,99358.333,291.302,99386.596,
2004-06-01 03:40:00,291.340,0.051,295.399,295.399,289.418,291.117,99366.667,291.241,99386.629,
2004-06-01 03:45:00,291.423,0.051,295.343,295.343,289.414,291.075,99375.000,291.213,99386.653,
2004-06-01 03:50:00,291.259,0.051,295.330,295.330,289.352,291.033,99383.333,291.153,99386.687,
2004-06-01 03:55:00,291.343,0.051,295.276,295.276,289.373,290.992,99391.667,291.125,99386.711,
2004-06-01 04:00:00,291.176,0.051,295.264,295.264,289.301,290.950,99400.000,291.064,99386.744,
2004-06-01 04:05:00,291.192,0.051,295.209,295.209,289.309,290.808,99400.000,290.946,99386.836,
2004-06-01 04:10:00,290.924,0.051,295.210,295.200,289.297,290.667,99400.000,290.772,99386.944,
2004-06-01 04:15:00,290.896,0.051,295.164,295.146,289.293,290.525,99400.000,290.628,99387.043,
2004-06-01 04:20:00,290.596,0.051,295.156,295.131,289.152,290.383,99400.000,290.450,99387.150,
2004-06-01 04:25:00,290.572,0.051,295.096,295.065,289.081,290.242,99400.000,290.310,99387.246,
2004-06-01 04:30:00,290.269,0.051,295.073,295.037,288.885,290.100,99400.000,290.131,99387.354,
2004-06-01 04:35:00,290.400,0.051,295.004,294.962,288.825,289.958,99400.000,289.995,99387.449,
2004-06-01 04:40:00,289.790,0.051,294.936,294.891,288.186,289.817,99400.000,289.734,99387.577,
2004-06-01 04:45:00,290.283,0.051,294.870,294.821,289.205,289.675,99400.000,289.737,99387.634,
2004-06-01 04:50:00,289.162,0.051,294.802,294.751,286.842,289.533,99400.000,289.253,99387.831,
2004-06-01 04:55:00,290.856,0.082,294.733,294.679,292.526,289.392,99400.000,289.878,99387.705,
2004-06-01 05:00:00,286.232,0.082,294.637,294.580,274.488,289.250,99400.000,287.712,99388.391,
2004-06-01 05:05:00,296.711,12.248,294.615,294.555,309.899,289.208,99408.333,292.587,99387.013,
2004-06-01 05:10:00,281.756,0.082,294.358,294.298,232.547,289.167,99416.667,285.433,99389.122,
2004-06-01 05:15:00,295.398,4.477,294.696,294.636,304.006,289.125,99425.000,291.518,99387.392,
2004-06-01 05:20:00,279.757,0.082,294.147,294.088,227.267,289.083,99433.333,283.885,99389.760,
2004-06-01 05:25:00,295.055,1.680,294.416,294.357,301.640,289.042,99441.667,291.184,99387.549,
2004-06-01 05:30:00,278.159,0.082,293.796,293.738,226.422,289.000,99450.000,282.227,99390.730,
2004-06-01 05:35:00,296.017,6.137,294.098,294.040,304.101,288.958,99458.333,291.445,99387.539,
2004-06-01 05:40:00,275.240,0.082,293.444,293.387,220.651,288.917,99466.667,278.800,99392.959,
2004-06-01 05:45:00,295.594,2.708,293.854,293.799,302.222,288.875,99475.000,290.818,99387.811,
2004-06-01 05:50:00,280.464,0.082,293.064,293.010,216.787,288.833,99483.333,285.425,99389.228,
2004-06-01 05:55:00,295.250,54.851,293.498,293.444,302.660,288.792,99491.667,291.218,99387.674,
2004-06-01 06:00:00,278.451,0.071,293.110,293.058,224.748,288.750,99500.000,282.636,99390.365,
2004-06-01 06:05:00,295.095,54.625,293.528,293.478,302.010,288.842,99508.333,290.865,99387.828,
2004-06-01 06:10:00,278.572,0.071,293.112,292.946,223.599,288.933,99516.667,283.117,99390.252,
2004-06-01 06:15:00,297.008,67.735,293.746,293.387,308.448,289.025,99525.000,291.808,99387.577,
2004-06-01 06:20:00,277.502,0.071,293.518,292.920,218.896,289.117,99533.333,280.405,99392.120,
